Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
09.01.2022,09:15:00,09:30:00,1154,3555,,5718,181.75,51,667,3100,2,889.5,605,35925
09.01.2022,09:30:00,09:45:00,1152,35875,2,5619.75,262.75,51,666.5,3106.25,2,892.75,485,35925
09.01.2022,09:45:00,10:00:00,1152.5,365,,5544,351.75,51,666.75,3122.75,,894.75,54,36025
09.01.2022,10:00:00,10:15:00,1155.25,35025,,5455,450.25,52,666.5,3207,,903,855,36075
09.01.2022,10:15:00,10:30:00,1156.5,357,,5355,546.25,5225,666.75,3217,2,901.25,93,36075
09.01.2022,10:30:00,10:45:00,1159.5,349,,5233.5,652.75,52,667.25,3213.75,,907,12725,361
09.01.2022,10:45:00,11:00:00,1161.5,35375,,5195,743.5,52,666.75,3203.75,,915,12675,36325
09.01.2022,11:00:00,11:15:00,1157.5,35825,,5131.25,839.25,52,667,3227.75,,953.5,835,364
09.01.2022,11:15:00,11:30:00,1156.5,3775,,5011,945.75,52,667.5,3222,2,961.75,895,36275
09.01.2022,11:30:00,11:45:00,1158.25,3585,,4928,1040,52,667.75,3232,2,970.25,22225,3595
09.01.2022,11:45:00,12:00:00,1161.25,36625,,4804,1097.5,5225,668.25,3232,2,966.25,3245,363
09.01.2022,12:00:00,12:15:00,1150,37125,,4722.75,1123.25,5225,668.25,3196.75,2,992.75,233,3655
09.01.2022,12:15:00,12:30:00,1148.75,35725,,4617.5,1143.75,5225,668,3189,,1004.25,23025,36525
09.01.2022,12:30:00,12:45:00,1150.25,34825,1,4596,1164,525,668,3190.25,,1013,243,36525
09.01.2022,12:45:00,13:00:00,1152,34175,,4533,1178.75,525,667.5,3182.25,2,1010.75,132,365
09.01.2022,13:00:00,13:15:00,1147,36325,1,4496.75,1154.75,525,667.5,3233,2,1025,166,36425
09.01.2022,13:15:00,13:30:00,1143.5,34675,,4380,1118.5,525,667.75,3232,2,1037.25,2065,36375
09.01.2022,13:30:00,13:45:00,1143.5,3435,,4272,1046.25,525,667.75,3233.25,2,1016.5,19325,3645
09.01.2022,13:45:00,14:00:00,1141.5,346,,4123,963.25,525,667.75,3235.25,,1032.25,25475,3635
09.01.2022,14:00:00,14:15:00,1137.75,35425,,4037.25,894.5,5225,668.25,3243.25,,1047.25,28975,3655
09.01.2022,14:15:00,14:30:00,1138.25,35225,,3951.75,807.75,525,668.25,3236,2,1079.75,242,367
09.01.2022,14:30:00,14:45:00,1141.75,35025,,3852.5,722.75,525,667.75,3225.25,,1120,2455,36625
09.01.2022,14:45:00,15:00:00,1141.75,351,1,3740,631.75,525,668,3227.75,,1141,34075,3645
09.01.2022,15:00:00,15:15:00,1144.25,35225,,3651.5,522.25,525,667.75,3214,,1167,345,36625
09.01.2022,15:15:00,15:30:00,1151.5,34325,,3551.5,406.75,525,667.5,3257.75,,1272.25,27325,36825
09.01.2022,15:30:00,15:45:00,1155.75,34775,1,3455.5,300.75,525,667.5,3273.25,,1370,32775,36725
09.01.2022,15:45:00,16:00:00,1155.5,344,,3446,193.75,525,667.5,3247.75,2,1455.5,25875,3675
09.01.2022,16:00:00,16:15:00,1169.25,34275,1,3414.25,105.75,525,667,3235,,1520,2125,368
09.01.2022,16:15:00,16:30:00,1171.25,356,,3338,42.25,525,667.5,3233.75,3,1528.75,3325,36725
09.01.2022,16:30:00,16:45:00,1172,3565,,3319.25,6.75,525,667.75,3242.25,3,1589.25,334,3685
09.01.2022,16:45:00,17:00:00,1174.25,346,,3303,0.5,525,668.25,3246.25,,1637,38475,36975
09.01.2022,17:00:00,17:15:00,1178.75,34575,,3225.75,0,525,668.5,3264.75,,1651.25,31625,371
09.01.2022,17:15:00,17:30:00,1182.25,360,,3156.5,0,525,668.75,3281.25,,1680.75,65325,36925
09.01.2022,17:30:00,17:45:00,1186.75,362,96675,3156,0,525,668.75,3307,3,1687.75,85675,36975
09.01.2022,17:45:00,18:00:00,1187.5,3635,912,3115.75,0,525,669.25,3314.5,,1691.25,8735,368
09.01.2022,18:00:00,18:15:00,1193.25,353,8565,3061.5,0,5225,669.5,3322.75,3,1723,889,3735
09.01.2022,18:15:00,18:30:00,1195.25,3545,83675,3008.25,0,525,669.25,3345.75,,1730.25,864,38325
09.01.2022,18:30:00,18:45:00,1193.75,35175,82275,2949.75,0,525,669,3375,,1726.5,79325,37825
09.01.2022,18:45:00,19:00:00,1196.75,34275,816,2915.5,0,525,669,3451,,1714,603,36675
09.01.2022,19:00:00,19:15:00,1199.5,3415,79475,2836.5,0,525,668.5,3463,,1718.75,51725,36925
09.01.2022,19:15:00,19:30:00,1197,33775,78075,2821.75,0,525,668.5,3470.5,,1717.25,44225,370
09.01.2022,19:30:00,19:45:00,1191.25,33725,7915,2780.75,0,525,668.75,3502.5,,1712.25,4145,3695
09.01.2022,19:45:00,20:00:00,1192.75,338,765,2752.25,0,525,668.5,3534.75,,1695.25,3735,36975
09.01.2022,20:00:00,20:15:00,1177.25,3555,7085,2730.5,0,525,668.75,3541.25,3,1697,4815,3715
09.01.2022,20:15:00,20:30:00,1173,3385,67725,2724,0,525,668.5,3535.25,,1703.5,43225,37125
09.01.2022,20:30:00,20:45:00,1171.75,346,63325,2712.25,0,525,668,3540.75,,1690.5,395,3665
09.01.2022,20:45:00,21:00:00,1171.25,3405,6105,2671,0,525,668,3533.25,,1675.25,11925,37175
09.01.2022,21:00:00,21:15:00,1163,352,601,2613,0,525,668,3553.75,,1715.5,40175,374
09.01.2022,21:15:00,21:30:00,1163,33675,59775,2555.25,0,525,668.25,3538,,1719.5,32725,3715
09.01.2022,21:30:00,21:45:00,1164.25,33525,5655,2474.75,0,5275,668,3532.5,,1709.75,2555,372
09.01.2022,21:45:00,22:00:00,1162.75,33325,51875,2375,0,5275,668,3542.5,,1716.5,27575,3715
09.01.2022,22:00:00,22:15:00,1151,351,49775,2307.5,0,5275,668.25,3553.25,,1714.75,3245,36875
09.01.2022,22:15:00,22:30:00,1149.75,3425,50175,2246.25,0,5275,668.75,3539.75,3,1724,165,372
09.01.2022,22:30:00,22:45:00,1151,34475,4915,2219.5,0,5275,668.75,3538.25,,1690,15925,371
09.01.2022,22:45:00,23:00:00,1147.25,333,48925,2163.25,0,525,668.75,3541.5,3,1634.5,825,37175
09.01.2022,23:00:00,23:15:00,1137.75,339,48225,2092.5,0,53,668.75,3560,,1605.5,16025,37125
09.01.2022,23:15:00,23:30:00,1135,33275,46125,2042.25,0,53,668.5,3543,,1620,6275,370
09.01.2022,23:30:00,23:45:00,1135.5,3385,405,1997,0,53,668.25,3531.75,,1666.75,5925,36975
09.01.2022,23:45:00,00:00:00,1133,34425,376,1932,0,53,667.5,3541.5,,1699.5,3725,36975
10.01.2022,00:00:00,00:15:00,1111,3355,36425,1828.25,0,53,667.5,3610.5,,1660.5,8425,37125
10.01.2022,00:15:00,00:30:00,1107,331,3615,1758.5,0,53,668.5,3619.25,,1696.75,6575,3715
10.01.2022,00:30:00,00:45:00,1105.75,33125,341,1721.5,0,53,668.75,3620,,1729.75,6175,3715
10.01.2022,00:45:00,01:00:00,1106.75,331,324,1631.5,0,53,668.75,3626,,1730,475,371
10.01.2022,01:00:00,01:15:00,1104,33425,31525,1552,0,53,669,3633.75,,1741.5,6275,36825
10.01.2022,01:15:00,01:30:00,1102.25,33175,318,1497.25,0,525,669.25,3624,3,1743.25,2225,36825
10.01.2022,01:30:00,01:45:00,1102.25,3315,29975,1440.75,0,525,669,3617,,1756,315,3645
10.01.2022,01:45:00,02:00:00,1101.25,3305,27575,1404.5,0,525,669,3624.25,,1747.25,31,36575
10.01.2022,02:00:00,02:15:00,1097.75,3305,25425,1358,0,525,669.25,3621.25,,1764.25,31,36575
10.01.2022,02:15:00,02:30:00,1096,329,24225,1313.75,0,525,669,3622.5,3,1773.25,305,36525
10.01.2022,02:30:00,02:45:00,1099.5,33025,226,1240.75,0,525,669,3630.5,,1787.5,49,3655
10.01.2022,02:45:00,03:00:00,1100.75,32825,2115,1177,0,525,669,3623.5,,1802,585,3665
10.01.2022,03:00:00,03:15:00,1099.75,32875,19975,1131.75,0,525,669.25,3637.75,,1790.5,3175,36625
10.01.2022,03:15:00,03:30:00,1101.25,32675,1865,1100.75,0,525,669.25,3625.5,,1799,3075,3685
10.01.2022,03:30:00,03:45:00,1103,329,17925,1047.75,0,525,669.25,3630.25,,1807.25,3125,3705
10.01.2022,03:45:00,04:00:00,1102,334,16275,1004,0,525,669,3629,3,1814.75,2525,369
10.01.2022,04:00:00,04:15:00,1103.75,32925,16225,972.25,0,525,669.25,3633,3,1824.75,215,36825
10.01.2022,04:15:00,04:30:00,1105.25,328,15925,931.75,0,525,669.5,3630.5,,1857.5,19,3695
10.01.2022,04:30:00,04:45:00,1107,33125,16625,894.5,0,5225,669.75,3628.25,,1884.5,19,3695
10.01.2022,04:45:00,05:00:00,1106.75,32925,18175,846.25,0,5225,669.75,3626.25,,1896.25,195,37075
10.01.2022,05:00:00,05:15:00,1109,3425,189,827.75,0,5225,670,3629.25,3,1978.25,2225,3705
10.01.2022,05:15:00,05:30:00,1111.25,329,19325,785,0,5225,669.75,3628.25,3,2047.25,2675,3695
10.01.2022,05:30:00,05:45:00,1113.5,36025,1925,765.75,0,5225,670.25,3632.25,,2099.5,7625,3695
10.01.2022,05:45:00,06:00:00,1123,358,18425,741,0,5225,670,3623.25,,2167.5,1705,370
10.01.2022,06:00:00,06:15:00,1137.5,3665,16725,723.75,0,5225,669.75,3619,3,2302.25,13025,3715
10.01.2022,06:15:00,06:30:00,1145.25,381,166,697.5,0,52,669.75,3613,,2399.5,24675,36825
10.01.2022,06:30:00,06:45:00,1154.25,39625,169,670,0,52,670,3614.75,3,2475.25,496,3705
10.01.2022,06:45:00,07:00:00,1151.75,401,1665,675.75,0,5175,670.25,3600,,2576.5,623,367
10.01.2022,07:00:00,07:15:00,1164.75,34225,1695,659.75,0,5175,670,3630.5,,2697.75,7305,37375
10.01.2022,07:15:00,07:30:00,1174.25,387,18425,634,0,5175,670,3657.5,,2781.25,83925,3665
10.01.2022,07:30:00,07:45:00,1178.5,41725,19725,613.25,0,5175,670.25,3662,3,2827.75,9665,366
10.01.2022,07:45:00,08:00:00,1180.25,4115,2185,579,0,5175,670.5,3662.25,3,2877.25,,36425
10.01.2022,08:00:00,08:15:00,1193.5,401,22025,572.25,1.5,5175,670.75,3652.25,,2931.5,1,37125
10.01.2022,08:15:00,08:30:00,1196,389,217,564.5,8.75,5175,670.5,3647.5,,2949,,37575
10.01.2022,08:30:00,08:45:00,1198.75,38675,21775,560.75,37.5,5175,670.5,3644.5,,2954.5,,3875
10.01.2022,08:45:00,09:00:00,1196.75,3695,2245,540.5,93.75,515,669.75,3641.25,,2994.5,,388
10.01.2022,09:00:00,09:15:00,1191.5,38575,21525,530,177,515,669.75,3651.5,,3024.25,,389
10.01.2022,09:15:00,09:30:00,1191.5,380,213,506.5,286.25,515,670,3652.5,,3021,,38875
10.01.2022,09:30:00,09:45:00,1190,379,22675,478.5,409.75,515,670,3645,,3022.75,87975,3885
10.01.2022,09:45:00,10:00:00,1186.75,3545,2265,453.5,542,515,669.75,3649,3,3022,7965,38825
10.01.2022,10:00:00,10:15:00,1179.75,34025,225,421.25,683.75,515,670,3662,,3024.5,76525,37875
10.01.2022,10:15:00,10:30:00,1176.25,34625,2175,404,813.25,515,669.75,3651,3,3028.5,76725,37175
10.01.2022,10:30:00,10:45:00,1178,3405,214,371,947,5175,669.75,3647.5,,3032.25,69475,37375
10.01.2022,10:45:00,11:00:00,1177.25,3395,21175,333.5,1064,5175,670,3643.75,3,3030.75,695,37125
10.01.2022,11:00:00,11:15:00,1169.5,370,2115,295,1171.25,5175,670,3644.5,3,3029.5,71475,37125
10.01.2022,11:15:00,11:30:00,1168,36425,21225,272.5,1266,5175,670,3674,,3035.5,6445,3715
10.01.2022,11:30:00,11:45:00,1168.25,3675,21325,258,1347.25,5175,670,3684.5,,3040.75,62875,374
10.01.2022,11:45:00,12:00:00,1170.75,37475,2125,238.25,1406,5175,670,3702.5,3,3043,6045,375
10.01.2022,12:00:00,12:15:00,1157,38825,18625,239.5,1448.25,5175,670.25,3695.5,,3029,3325,37525
10.01.2022,12:15:00,12:30:00,1155.75,40675,1905,208.25,1471,5175,670.25,3703.5,,3035,29425,37525
10.01.2022,12:30:00,12:45:00,1154,420,21325,158,1469.25,5175,669.75,3704.5,,3037.5,28375,37475
10.01.2022,12:45:00,13:00:00,1155,4075,22575,133.75,1465.75,5175,670,3700.5,,3028.25,2835,37475
10.01.2022,13:00:00,13:15:00,1154.75,42325,21325,172,1427.5,515,669.75,3699.5,,3138.75,394,37475
10.01.2022,13:15:00,13:30:00,1156.5,405,1945,197.5,1369.75,5175,669.5,3696.25,,3141.25,424,3735
10.01.2022,13:30:00,13:45:00,1157.25,41275,180,208.25,1300,5175,670,3691.75,,3142.25,48125,37275
10.01.2022,13:45:00,14:00:00,1158.5,39575,1945,175.75,1216.25,5175,669.75,3683.25,,3142.5,40125,37375
10.01.2022,14:00:00,14:15:00,1159.75,3885,207,172.5,1118.5,5175,670.25,3689,,3132.25,44925,37375
10.01.2022,14:15:00,14:30:00,1157.5,40475,20775,172.5,998.75,5175,670.5,3690.5,,3132.25,56575,3735
10.01.2022,14:30:00,14:45:00,1159,40375,20075,183.75,872,5175,670.5,3685.75,,3142.25,6305,375
10.01.2022,14:45:00,15:00:00,1160,391,1945,180.25,742.5,5175,670.25,3686.5,,3153,6505,37475
10.01.2022,15:00:00,15:15:00,1163.25,368,1925,186.5,612.5,5175,670.5,3683.25,,3158,70325,3835
10.01.2022,15:15:00,15:30:00,1166.75,38025,196,188,477.75,515,670.25,3688.75,3,3156.75,7585,38575
10.01.2022,15:30:00,15:45:00,1167.25,42125,20725,197.25,346.25,5175,670,3686.5,3,3159.5,89925,3845
10.01.2022,15:45:00,16:00:00,1172,4165,21775,196.75,223.75,5175,669.75,3687.25,,3171.25,917,38675
10.01.2022,16:00:00,16:15:00,1182.25,37675,225,207.25,121,5175,669.5,3694,3,3176,589,3915
10.01.2022,16:15:00,16:30:00,1189,3895,21275,240.5,50.75,5175,667.75,3708.75,,3173,5815,40625
10.01.2022,16:30:00,16:45:00,1192.75,391,21175,271.5,10.75,5175,668.25,3712.75,,3184.25,59375,4085
10.01.2022,16:45:00,17:00:00,1194.25,4195,222,284.25,1,5175,668.5,3712.25,,3166.5,66875,43425
10.01.2022,17:00:00,17:15:00,1201,39275,228,292,0,5175,668.5,3715,,3160.25,708,4355
10.01.2022,17:15:00,17:30:00,1200,394,2235,313.75,0,515,669,3712.75,,3174.25,9305,436
10.01.2022,17:30:00,17:45:00,1203,376,23425,322.5,0,5175,668.25,3701.75,3,3193,1,31875
10.01.2022,17:45:00,18:00:00,1204.25,37675,22875,352,0,5175,668,3710.5,,3233.25,1,31875
10.01.2022,18:00:00,18:15:00,1208,41575,23525,378.5,0,5175,667.75,3708,,3231.25,66775,3185
10.01.2022,18:15:00,18:30:00,1207.5,416,24275,402.75,0,5175,668,3710.5,,3232.75,6225,29675
10.01.2022,18:30:00,18:45:00,1207,3825,2505,430.75,0,5175,668,3706.75,,3230.75,55875,2905
10.01.2022,18:45:00,19:00:00,1204.5,37375,25525,458.75,0,5175,668.25,3712,3,3235.25,43325,27825
10.01.2022,19:00:00,19:15:00,1201.25,369,26975,471,0,5175,669.5,3721,3,3204,38575,27475
10.01.2022,19:15:00,19:30:00,1197.75,34675,28675,489,0,5175,668.25,3702.75,,3152.5,21875,2745
10.01.2022,19:30:00,19:45:00,1196.5,33825,30125,488.25,0,5175,668.25,3694,,3126.25,196,27475
10.01.2022,19:45:00,20:00:00,1193,3375,31425,480.25,0,5175,668.25,3631.75,,3077.5,10525,27475
10.01.2022,20:00:00,20:15:00,1180.75,371,324,478.75,0,5175,669.5,3603.5,,2989.25,6195,2755
10.01.2022,20:15:00,20:30:00,1168.25,34675,332,454.5,0,5175,669,3590.75,,2959.5,3045,2755
10.01.2022,20:30:00,20:45:00,1162.5,336,349,462,0,5175,669.5,3597,3,2922,12475,2755
10.01.2022,20:45:00,21:00:00,1160.25,33775,35875,453.5,0,515,669.75,3608.5,3,2906.25,6475,27475
10.01.2022,21:00:00,21:15:00,1148,3715,362,458,0,4875,674,3615.5,,2874.5,22675,2675
10.01.2022,21:15:00,21:30:00,1147.5,363,3725,455.25,0,455,723.75,3603.75,,2854.75,157,26025
10.01.2022,21:30:00,21:45:00,1144.75,34125,35575,465.5,0,43,760.5,3589.25,,2842,335,2545
10.01.2022,21:45:00,22:00:00,1144.75,34875,336,478.5,0,425,760.75,3585.5,,2811.75,135,25375
10.01.2022,22:00:00,22:15:00,1135,36925,337,493,0,425,763.75,3610.25,,2812.5,8425,25575
10.01.2022,22:15:00,22:30:00,1133,35125,33575,508.75,0,4225,776,3603.75,,2819,2375,25525
10.01.2022,22:30:00,22:45:00,1133.75,34375,32325,510,0,4125,776.5,3594.75,3,2777,2125,25325
10.01.2022,22:45:00,23:00:00,1133.25,35075,319,523,0,4175,775.75,3590.25,3,2774.75,75,25375
10.01.2022,23:00:00,23:15:00,1127,3555,321,534.25,0,4225,776.25,3607.25,,2762.5,11075,25475
10.01.2022,23:15:00,23:30:00,1122.25,35425,33425,542,0,4225,814.75,3604,3,2759.25,385,25525
10.01.2022,23:30:00,23:45:00,1117.75,35275,362,548,0,43,891.25,3593,,2673,12,25675
10.01.2022,23:45:00,00:00:00,1116.5,35475,387,573,0,4375,944.5,3595.5,,2611.5,1175,258
11.01.2022,00:00:00,00:15:00,1108.25,34675,416,574.75,0,4425,964.75,3604.75,,2589.75,2,26225
11.01.2022,00:15:00,00:30:00,1108.25,3435,44225,582,0,4425,983.75,3600.5,,2600.75,0,2625
11.01.2022,00:30:00,00:45:00,1109.25,34375,4465,598,0,4425,999.5,3584,,2538.5,175,2625
11.01.2022,00:45:00,01:00:00,1108,3445,459,612.75,0,4425,1001,3580.5,,2530.75,75,2615
11.01.2022,01:00:00,01:15:00,1105.75,35975,481,600.5,0,435,1002.25,3609.5,,2475.5,1075,2605
11.01.2022,01:15:00,01:30:00,1105.5,35975,5075,583.25,0,4175,1002.5,3598,,2434,1175,257
11.01.2022,01:30:00,01:45:00,1106.25,357,5215,570.5,0,4125,1002.25,3629.75,,2385.25,1125,2555
11.01.2022,01:45:00,02:00:00,1105.5,357,52225,544,0,4175,1002.75,3655.5,3,2352.75,1125,25675
11.01.2022,02:00:00,02:15:00,1102,379,5165,541.25,0,42,1003,3699.25,,2311.5,145,25775
11.01.2022,02:15:00,02:30:00,1102.75,36375,52475,544.75,0,4225,1002.75,3708,,2242.75,1375,258
11.01.2022,02:30:00,02:45:00,1102.75,35525,52275,542.5,0,425,1002.25,3723,,2218.75,1175,2585
11.01.2022,02:45:00,03:00:00,1103.5,3545,5265,549.75,0,455,1002.25,3735.5,,2232.5,1075,265
11.01.2022,03:00:00,03:15:00,1105,358,53325,567.5,0,485,1004,3743,3,2320,1075,2715
11.01.2022,03:15:00,03:30:00,1107.25,3545,55125,571.25,0,4875,1006.25,3743,,2325.25,115,37225
11.01.2022,03:30:00,03:45:00,1102,35375,5765,561.75,0,49,1014,3744,,2318.25,1075,373
11.01.2022,03:45:00,04:00:00,1089.5,34725,6115,551.75,0,51,1020,3747.75,,2309.75,425,377
11.01.2022,04:00:00,04:15:00,1086.5,3455,652,554,0,5225,1023.25,3744,,2277.25,2,37875
11.01.2022,04:15:00,04:30:00,1087.25,345,68775,537.75,0,5275,1020.75,3752,,2279,2,3795
11.01.2022,04:30:00,04:45:00,1087.75,34675,71725,535.25,0,5275,1023,3741.25,,2317.75,3,27975
11.01.2022,04:45:00,05:00:00,1088.25,346,73675,550,0,525,1023.5,3743.5,3,2351.5,225,27975
11.01.2022,05:00:00,05:15:00,1091.5,35275,76475,578.75,0,525,1023.5,3745.5,,2386.25,4,274
11.01.2022,05:15:00,05:30:00,1094,34675,80675,598,0,525,1023.25,3756,,2406.25,475,274
11.01.2022,05:30:00,05:45:00,1094.25,34775,820,617.25,0,525,1024.25,3750.5,3,2526.25,55,27375
11.01.2022,05:45:00,06:00:00,1096,3535,8435,645.5,0,525,1023.75,3748.5,,2679.25,13,27375
11.01.2022,06:00:00,06:15:00,1108,35875,87275,669.5,0,5225,1023.5,3731.25,,2811.5,50,27075
11.01.2022,06:15:00,06:30:00,1113.75,3625,8925,689,0,5225,1024,3742.75,3,2877.75,10525,271
11.01.2022,06:30:00,06:45:00,1117,36125,92525,715,0,5225,1024,3750.75,,2895.25,11825,27075
11.01.2022,06:45:00,07:00:00,1124.25,37425,94425,756.75,0,5225,1022.75,3750.75,3,2923.75,22975,27125
11.01.2022,07:00:00,07:15:00,1139.25,3615,963,791.25,0,5225,1023.5,3745.75,,2965.5,32425,27225
11.01.2022,07:15:00,07:30:00,1146.5,392,1,820.25,0,5225,1023.75,3757,,2975.5,41325,273
11.01.2022,07:30:00,07:45:00,1151.25,3925,,840.5,0,5225,1023.25,3757.25,,2981.25,569,27175
11.01.2022,07:45:00,08:00:00,1159.25,394,,874.75,0,5225,1024.25,3750,3,2976.75,69575,27425
11.01.2022,08:00:00,08:15:00,1174,39925,,899.25,2.25,5225,1022.25,3736,,2993,82975,29875
11.01.2022,08:15:00,08:30:00,1179,3935,,919,23,5225,1024,3743.5,3,2999.75,86625,299
11.01.2022,08:30:00,08:45:00,1179,39125,,926.5,84,5225,1023,3756,3,2996,80475,299
11.01.2022,08:45:00,09:00:00,1181.25,388,,943.75,177.25,5225,1024,3752.5,3,2984.75,68275,2995
11.01.2022,09:00:00,09:15:00,1181,4065,1,938.75,298,5225,1023,3758.25,3,2991.5,8385,2995
11.01.2022,09:15:00,09:30:00,1180.25,37925,,937.5,439.5,5225,1022.75,3748,,2994.25,6985,27825
11.01.2022,09:30:00,09:45:00,1179.5,367,,913,604.75,5225,1021.5,3746.5,,2997.25,52825,27275
11.01.2022,09:45:00,10:00:00,1178.5,358,,911.75,785.75,5225,1023,3747.75,,2991.25,3435,27275
11.01.2022,10:00:00,10:15:00,1173.25,383,,920,974.25,5225,1024.25,3753.25,3,2985.75,47975,27425
11.01.2022,10:15:00,10:30:00,1170,3805,,938.75,1175,5225,1022.5,3746.75,,2986.75,3695,27425
11.01.2022,10:30:00,10:45:00,1167.5,3755,1,945.5,1371,5225,1023.75,3746,,2966.5,1975,27425
11.01.2022,10:45:00,11:00:00,1167.5,356,1,967,1560,5225,1023.25,3736.25,,2933.75,14175,27425
11.01.2022,11:00:00,11:15:00,1163.5,351,,989.75,1706.5,525,1024,3755.5,,2923.25,755,27425
11.01.2022,11:15:00,11:30:00,1165.25,3465,,1016.75,1836.75,5225,1023.75,3741.5,,2892,6125,27275
11.01.2022,11:30:00,11:45:00,1167,34625,,1035.75,1962.25,5225,1023,3744.5,,2849.5,52,27275
11.01.2022,11:45:00,12:00:00,1167,34775,,1045,2044.75,5225,1022.75,3733.5,,2833.75,3975,27275
11.01.2022,12:00:00,12:15:00,1149,36125,,1034.25,2107.5,5225,1024,3740.5,,2822.5,595,271
11.01.2022,12:15:00,12:30:00,1146.5,349,,1028,2126,5225,1022,3735.5,,2797.25,33,271
11.01.2022,12:30:00,12:45:00,1145,34575,,1003,2133.25,5225,1023.5,3745.25,,2772.75,275,271
11.01.2022,12:45:00,13:00:00,1140,345,,988,2094.5,5225,1021.75,3747.5,,2824.25,285,271
11.01.2022,13:00:00,13:15:00,1136.5,346,,957,2008,5225,1022,3749.75,,2914.25,4875,2735
11.01.2022,13:15:00,13:30:00,1138.25,3465,,926.75,1919.25,5175,1020.75,3749.5,,2929.75,5125,2735
11.01.2022,13:30:00,13:45:00,1141.5,3515,,919,1801.25,5125,1022.75,3756.5,,2926,144,2735
11.01.2022,13:45:00,14:00:00,1141,34675,,927.25,1695.5,5125,1022.25,3748,,2935.5,205,2735
11.01.2022,14:00:00,14:15:00,1143,3465,1,939.5,1553.25,5125,1023.25,3729.5,,2921.75,12825,2735
11.01.2022,14:15:00,14:30:00,1146,3515,,953,1381.25,5125,1022.75,3733.5,,2933.75,22025,2735
11.01.2022,14:30:00,14:45:00,1154.25,378,,950.25,1174.5,5125,1021.5,3730,,2934.5,3475,2735
11.01.2022,14:45:00,15:00:00,1157.5,39175,,978.25,977.25,5125,1023.25,3730,3,2926.5,4565,2735
11.01.2022,15:00:00,15:15:00,1161.75,35225,,1007.25,778,515,1021.75,3730.5,,2939,2445,27475
11.01.2022,15:15:00,15:30:00,1165,40875,,1029.5,584.5,5175,1021.5,3733.25,,2946.75,44875,27475
11.01.2022,15:30:00,15:45:00,1165,4225,,1036.75,403.25,5175,1022.75,3740,3,2947.5,55825,2735
11.01.2022,15:45:00,16:00:00,1172,37225,,1063.25,250,52,1021.25,3730.75,,2947.75,58525,2735
11.01.2022,16:00:00,16:15:00,1187,364,,1109.5,127.25,5225,1020,3768.5,,2961,51525,276
11.01.2022,16:15:00,16:30:00,1196,36525,99125,1144,49.75,5225,1023,3824.25,,2975.5,602,276
11.01.2022,16:30:00,16:45:00,1200.5,40475,96575,1200.5,10,5225,1022.25,3834,,2998.25,71675,276
11.01.2022,16:45:00,17:00:00,1203.25,422,9505,1229.75,1,5225,1021.75,3829.25,,3019.25,85775,276
11.01.2022,17:00:00,17:15:00,1205.5,405,92325,1287.75,0,5225,1020.5,3822.25,,3097.25,78425,276
11.01.2022,17:15:00,17:30:00,1210.25,4275,90625,1307.5,0,5225,1022.75,3835.25,3,3108,992,276
11.01.2022,17:30:00,17:45:00,1210,43025,8855,1345.5,0,5225,1019.75,3826,3,3121.5,1,276
11.01.2022,17:45:00,18:00:00,1213,42925,864,1361,0,5225,1021.75,3833.75,,3149,,276
11.01.2022,18:00:00,18:15:00,1223.5,45375,82875,1367,0,5225,1022.25,3821.25,,3182.5,,276
11.01.2022,18:15:00,18:30:00,1223,44275,79475,1404.5,0,525,1022.25,3826,,3184.75,1,27625
11.01.2022,18:30:00,18:45:00,1223.75,41025,7535,1430.5,0,525,1021.75,3834.5,,3184.25,,27625
11.01.2022,18:45:00,19:00:00,1221.25,405,70775,1466,0,5225,1023.25,3838.5,,3146,,27625
11.01.2022,19:00:00,19:15:00,1214.5,39025,6735,1467,0,5225,1023.25,3844.25,,3098,95075,2755
11.01.2022,19:15:00,19:30:00,1214,3795,66775,1503.25,0,5225,1022.5,3846,3,3057.75,71275,2755
11.01.2022,19:30:00,19:45:00,1212.75,37525,6785,1492.75,0,5225,1023,3851.75,3,3049,50875,2755
11.01.2022,19:45:00,20:00:00,1202.75,360,67625,1512.75,0,5225,1020.5,3855.5,,2983.25,412,2755
11.01.2022,20:00:00,20:15:00,1181.5,37925,657,1515,0,525,1018.25,3868,,3005,42825,275
11.01.2022,20:15:00,20:30:00,1173.5,3715,632,1523,0,525,1018.5,3853.25,3,3031.75,232,275
11.01.2022,20:30:00,20:45:00,1171.5,359,60375,1517.25,0,525,1018,3840,3,3036.25,13725,275
11.01.2022,20:45:00,21:00:00,1168,34725,579,1492.5,0,525,1010.75,3762,3,3004.75,13125,275
11.01.2022,21:00:00,21:15:00,1155.75,38025,53075,1477,0,525,1000.75,3746.5,3,2964.75,1335,273
11.01.2022,21:15:00,21:30:00,1153,36825,46025,1469.5,0,525,992,3729,,2972.25,80,273
11.01.2022,21:30:00,21:45:00,1153.75,3595,41325,1491.75,0,525,979.75,3733.75,,2974.75,56,273
