REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/07/10 03:00:00,7523.92,61.06,TRADE
NSW1,2018/07/10 03:30:00,7319.98,55,TRADE
NSW1,2018/07/10 04:00:00,7242,55.87,TRADE
NSW1,2018/07/10 04:30:00,7247.28,56.16,TRADE
NSW1,2018/07/10 05:00:00,7411.53,55.46,TRADE
NSW1,2018/07/10 05:30:00,7824.49,62.53,TRADE
NSW1,2018/07/10 06:00:00,8244.77,63.01,TRADE
NSW1,2018/07/10 06:30:00,8977.47,81.93,TRADE
NSW1,2018/07/10 07:00:00,9648.11,165.56,TRADE
NSW1,2018/07/10 07:30:00,10054.17,84.01,TRADE
NSW1,2018/07/10 08:00:00,10416.53,103.42,TRADE
NSW1,2018/07/10 08:30:00,10482.81,103.66,TRADE
NSW1,2018/07/10 09:00:00,10263.39,91.60,TRADE
NSW1,2018/07/10 09:30:00,10038.84,93.45,TRADE
NSW1,2018/07/10 10:00:00,9756.23,71.50,TRADE
NSW1,2018/07/10 10:30:00,9507.85,77.09,TRADE
NSW1,2018/07/10 11:00:00,9245.21,72.48,TRADE
NSW1,2018/07/10 11:30:00,8887.08,59.31,TRADE
NSW1,2018/07/10 12:00:00,8701.72,60.46,TRADE
NSW1,2018/07/10 12:30:00,8551.52,58.08,TRADE
NSW1,2018/07/10 13:00:00,8423.32,53.74,TRADE
NSW1,2018/07/10 13:30:00,8333.57,54.13,TRADE
NSW1,2018/07/10 14:00:00,8308.8,52.55,TRADE
NSW1,2018/07/10 14:30:00,8294.85,54.64,TRADE
NSW1,2018/07/10 15:00:00,8368.35,59.16,TRADE
NSW1,2018/07/10 15:30:00,8545.03,60.82,TRADE
NSW1,2018/07/10 16:00:00,8745.96,68.62,TRADE
NSW1,2018/07/10 16:30:00,9055.66,72.54,TRADE
NSW1,2018/07/10 17:00:00,9599.76,79.33,TRADE
NSW1,2018/07/10 17:30:00,10381.85,106.91,TRADE
NSW1,2018/07/10 18:00:00,11171.52,221.70,TRADE
NSW1,2018/07/10 18:30:00,11322.89,232.83,TRADE
NSW1,2018/07/10 19:00:00,11275.88,152.52,TRADE
NSW1,2018/07/10 19:30:00,11126.96,107.19,TRADE
NSW1,2018/07/10 20:00:00,10914.81,212.42,TRADE
NSW1,2018/07/10 20:30:00,10776.16,142.22,TRADE
NSW1,2018/07/10 21:00:00,10499.42,89.02,TRADE
NSW1,2018/07/10 21:30:00,10314.63,91.20,TRADE
NSW1,2018/07/10 22:00:00,9955.06,84.03,TRADE
NSW1,2018/07/10 22:30:00,9832.55,91.12,TRADE
NSW1,2018/07/10 23:00:00,9508.76,70.67,TRADE
NSW1,2018/07/10 23:30:00,9220.03,67.12,TRADE
NSW1,2018/07/11 00:00:00,9104.74,65.82,TRADE
NSW1,2018/07/11 00:30:00,8808.79,61.22,TRADE
NSW1,2018/07/11 01:00:00,8572.66,59.40,TRADE
NSW1,2018/07/11 01:30:00,8389.08,62.38,TRADE
NSW1,2018/07/11 02:00:00,8198.6,62.83,TRADE
NSW1,2018/07/11 02:30:00,7852.86,63.01,TRADE
NSW1,2018/07/11 03:00:00,7599.1,62.92,TRADE
NSW1,2018/07/11 03:30:00,7442.72,62.92,TRADE
NSW1,2018/07/11 04:00:00,7311.55,61.14,TRADE
NSW1,2018/07/11 04:30:00,7379.77,61.23,TRADE
NSW1,2018/07/11 05:00:00,7537.41,59.16,TRADE
NSW1,2018/07/11 05:30:00,7968.04,63.01,TRADE
NSW1,2018/07/11 06:00:00,8362.42,63.77,TRADE
NSW1,2018/07/11 06:30:00,9075.92,80.11,TRADE
NSW1,2018/07/11 07:00:00,9739.02,146.02,TRADE
NSW1,2018/07/11 07:30:00,10185.45,94.29,TRADE
NSW1,2018/07/11 08:00:00,10534.31,130.68,TRADE
NSW1,2018/07/11 08:30:00,10562.35,110.17,TRADE
NSW1,2018/07/11 09:00:00,10376.58,83.16,TRADE
NSW1,2018/07/11 09:30:00,10125.98,79.31,TRADE
NSW1,2018/07/11 10:00:00,9815.41,77.12,TRADE
NSW1,2018/07/11 10:30:00,9481.95,69.02,TRADE
NSW1,2018/07/11 11:00:00,9207.1,59.67,TRADE
NSW1,2018/07/11 11:30:00,8893.95,58.13,TRADE
NSW1,2018/07/11 12:00:00,8722.94,58.07,TRADE
NSW1,2018/07/11 12:30:00,8570.34,57.99,TRADE
NSW1,2018/07/11 13:00:00,8438.18,58.01,TRADE
NSW1,2018/07/11 13:30:00,8443.67,58.14,TRADE
NSW1,2018/07/11 14:00:00,8456.01,58.15,TRADE
NSW1,2018/07/11 14:30:00,8472.47,59.09,TRADE
NSW1,2018/07/11 15:00:00,8607.99,62.44,TRADE
NSW1,2018/07/11 15:30:00,8691.01,62.56,TRADE
NSW1,2018/07/11 16:00:00,8903.7,64.97,TRADE
NSW1,2018/07/11 16:30:00,9187.27,79.06,TRADE
NSW1,2018/07/11 17:00:00,9722.62,89.91,TRADE
NSW1,2018/07/11 17:30:00,10491.01,132.90,TRADE
NSW1,2018/07/11 18:00:00,11112.85,105.32,TRADE
NSW1,2018/07/11 18:30:00,11180.67,101.91,TRADE
NSW1,2018/07/11 19:00:00,11173.94,105.01,TRADE
NSW1,2018/07/11 19:30:00,10987.75,97.85,TRADE
NSW1,2018/07/11 20:00:00,10769.68,98.08,TRADE
NSW1,2018/07/11 20:30:00,10609.45,117.21,TRADE
NSW1,2018/07/11 21:00:00,10401,91.56,TRADE
NSW1,2018/07/11 21:30:00,10171.34,92.06,TRADE
NSW1,2018/07/11 22:00:00,9874.3,81.82,TRADE
NSW1,2018/07/11 22:30:00,9718.9,97.78,TRADE
NSW1,2018/07/11 23:00:00,9322.31,87.37,TRADE
NSW1,2018/07/11 23:30:00,9165.12,88,TRADE
NSW1,2018/07/12 00:00:00,9001.33,81,TRADE
NSW1,2018/07/12 00:30:00,8755.66,69.32,TRADE
NSW1,2018/07/12 01:00:00,8500.01,62.73,TRADE
NSW1,2018/07/12 01:30:00,8290.56,61.94,TRADE
NSW1,2018/07/12 02:00:00,8080.73,62.72,TRADE
NSW1,2018/07/12 02:30:00,7743,62.64,TRADE
NSW1,2018/07/12 03:00:00,7508.28,61.25,TRADE
NSW1,2018/07/12 03:30:00,7329.93,59.50,TRADE
NSW1,2018/07/12 04:00:00,7300.89,60.28,TRADE
NSW1,2018/07/12 04:30:00,7330.72,55.27,TRADE
NSW1,2018/07/12 05:00:00,7496.23,55.33,TRADE
NSW1,2018/07/12 05:30:00,7863.88,59.11,TRADE
NSW1,2018/07/12 06:00:00,8310.25,64.06,TRADE
NSW1,2018/07/12 06:30:00,9019.55,84.20,TRADE
NSW1,2018/07/12 07:00:00,9598.59,158.38,TRADE
NSW1,2018/07/12 07:30:00,10039.4,95.46,TRADE
NSW1,2018/07/12 08:00:00,10385.39,137.44,TRADE
NSW1,2018/07/12 08:30:00,10481.58,299.60,TRADE
NSW1,2018/07/12 09:00:00,10378.65,134.13,TRADE
NSW1,2018/07/12 09:30:00,10118.72,90.43,TRADE
NSW1,2018/07/12 10:00:00,9855.51,85.27,TRADE
NSW1,2018/07/12 10:30:00,9548.76,77.19,TRADE
NSW1,2018/07/12 11:00:00,9245.63,75.31,TRADE
NSW1,2018/07/12 11:30:00,8949.94,57.28,TRADE
NSW1,2018/07/12 12:00:00,8751.64,58.07,TRADE
NSW1,2018/07/12 12:30:00,8645.52,53.33,TRADE
NSW1,2018/07/12 13:00:00,8520.64,53.44,TRADE
NSW1,2018/07/12 13:30:00,8386.41,55.24,TRADE
NSW1,2018/07/12 14:00:00,8304.77,54.36,TRADE
NSW1,2018/07/12 14:30:00,8352.23,54.49,TRADE
NSW1,2018/07/12 15:00:00,8498.43,62.68,TRADE
NSW1,2018/07/12 15:30:00,8626.65,67.32,TRADE
NSW1,2018/07/12 16:00:00,8830.94,70.85,TRADE
NSW1,2018/07/12 16:30:00,9147.66,70.66,TRADE
NSW1,2018/07/12 17:00:00,9674.96,91.87,TRADE
NSW1,2018/07/12 17:30:00,10322.3,126.69,TRADE
NSW1,2018/07/12 18:00:00,10959.82,207.69,TRADE
NSW1,2018/07/12 18:30:00,11076.08,111.97,TRADE
NSW1,2018/07/12 19:00:00,11162.12,105.17,TRADE
NSW1,2018/07/12 19:30:00,10952.01,94.22,TRADE
NSW1,2018/07/12 20:00:00,10819.83,205.95,TRADE
NSW1,2018/07/12 20:30:00,10682.75,144.60,TRADE
NSW1,2018/07/12 21:00:00,10512.45,113.34,TRADE
NSW1,2018/07/12 21:30:00,10300.77,122.82,TRADE
NSW1,2018/07/12 22:00:00,9963.82,90.48,TRADE
NSW1,2018/07/12 22:30:00,9758.13,134.29,TRADE
NSW1,2018/07/12 23:00:00,9455.35,106.98,TRADE
NSW1,2018/07/12 23:30:00,9249.18,94.75,TRADE
NSW1,2018/07/13 00:00:00,9075.67,89.42,TRADE
NSW1,2018/07/13 00:30:00,8779.84,77.69,TRADE
NSW1,2018/07/13 01:00:00,8564.15,68.04,TRADE
NSW1,2018/07/13 01:30:00,8372.3,62.87,TRADE
NSW1,2018/07/13 02:00:00,8157.01,63.58,TRADE
NSW1,2018/07/13 02:30:00,7835.65,63.01,TRADE
NSW1,2018/07/13 03:00:00,7545.14,62.50,TRADE
NSW1,2018/07/13 03:30:00,7359.51,56.42,TRADE
NSW1,2018/07/13 04:00:00,7245.07,57.14,TRADE
NSW1,2018/07/13 04:30:00,7273.67,57.71,TRADE
NSW1,2018/07/13 05:00:00,7397.46,53.97,TRADE
NSW1,2018/07/13 05:30:00,7727.77,54.58,TRADE
NSW1,2018/07/13 06:00:00,8146.45,57.71,TRADE
NSW1,2018/07/13 06:30:00,8914.64,70.53,TRADE
NSW1,2018/07/13 07:00:00,9568.35,73.94,TRADE
NSW1,2018/07/13 07:30:00,10014.8,124.10,TRADE
NSW1,2018/07/13 08:00:00,10425.04,160.76,TRADE
NSW1,2018/07/13 08:30:00,10541.95,110.03,TRADE
NSW1,2018/07/13 09:00:00,10427.53,106.02,TRADE
NSW1,2018/07/13 09:30:00,10164.28,91.30,TRADE
NSW1,2018/07/13 10:00:00,9822.99,77.44,TRADE
NSW1,2018/07/13 10:30:00,9470,74.67,TRADE
NSW1,2018/07/13 11:00:00,9191.36,66.09,TRADE
NSW1,2018/07/13 11:30:00,8913.44,62.49,TRADE
NSW1,2018/07/13 12:00:00,8600.78,56.51,TRADE
NSW1,2018/07/13 12:30:00,8514.56,59.82,TRADE
NSW1,2018/07/13 13:00:00,8363.91,59.52,TRADE
NSW1,2018/07/13 13:30:00,8266.14,55.30,TRADE
NSW1,2018/07/13 14:00:00,8146.24,52.54,TRADE
NSW1,2018/07/13 14:30:00,8131.27,52.54,TRADE
NSW1,2018/07/13 15:00:00,8233.35,58.73,TRADE
NSW1,2018/07/13 15:30:00,8331.46,61.78,TRADE
NSW1,2018/07/13 16:00:00,8609.8,76.91,TRADE
NSW1,2018/07/13 16:30:00,9007.59,84.58,TRADE
NSW1,2018/07/13 17:00:00,9499.09,92.09,TRADE
NSW1,2018/07/13 17:30:00,10250.82,98.08,TRADE
NSW1,2018/07/13 18:00:00,10877.32,276.99,TRADE
NSW1,2018/07/13 18:30:00,11012.55,231.86,TRADE
NSW1,2018/07/13 19:00:00,10899.67,256.65,TRADE
NSW1,2018/07/13 19:30:00,10745.51,168.02,TRADE
NSW1,2018/07/13 20:00:00,10626.04,107.48,TRADE
NSW1,2018/07/13 20:30:00,10509.2,98.86,TRADE
NSW1,2018/07/13 21:00:00,10348.6,220.54,TRADE
NSW1,2018/07/13 21:30:00,10116.04,106.06,TRADE
NSW1,2018/07/13 22:00:00,9906.44,95.39,TRADE
NSW1,2018/07/13 22:30:00,9830.79,181.47,TRADE
NSW1,2018/07/13 23:00:00,9573.26,103.04,TRADE
NSW1,2018/07/13 23:30:00,9373.32,96.75,TRADE
NSW1,2018/07/14 00:00:00,9225.49,90.21,TRADE
NSW1,2018/07/14 00:30:00,8912.82,81.50,TRADE
NSW1,2018/07/14 01:00:00,8705.77,76.93,TRADE
NSW1,2018/07/14 01:30:00,8429.47,68.99,TRADE
NSW1,2018/07/14 02:00:00,8186.81,69.56,TRADE
NSW1,2018/07/14 02:30:00,7917.21,62.92,TRADE
NSW1,2018/07/14 03:00:00,7592.6,63.01,TRADE
NSW1,2018/07/14 03:30:00,7381.68,62.23,TRADE
NSW1,2018/07/14 04:00:00,7179.37,61.44,TRADE
NSW1,2018/07/14 04:30:00,7112.22,61.71,TRADE
NSW1,2018/07/14 05:00:00,7154.14,59.13,TRADE
NSW1,2018/07/14 05:30:00,7324.71,57.62,TRADE
NSW1,2018/07/14 06:00:00,7557.79,59.29,TRADE
NSW1,2018/07/14 06:30:00,7945.37,65.02,TRADE
NSW1,2018/07/14 07:00:00,8367,69,TRADE
NSW1,2018/07/14 07:30:00,8796.07,90.51,TRADE
NSW1,2018/07/14 08:00:00,9322.8,97.40,TRADE
NSW1,2018/07/14 08:30:00,9625,103,TRADE
NSW1,2018/07/14 09:00:00,9732.86,102.54,TRADE
NSW1,2018/07/14 09:30:00,9721.05,96.08,TRADE
NSW1,2018/07/14 10:00:00,9422.38,82.75,TRADE
NSW1,2018/07/14 10:30:00,9145.28,65.27,TRADE
NSW1,2018/07/14 11:00:00,8736.07,55.35,TRADE
NSW1,2018/07/14 11:30:00,8380.6,53.37,TRADE
NSW1,2018/07/14 12:00:00,8055.66,52.52,TRADE
NSW1,2018/07/14 12:30:00,7826.98,52.51,TRADE
NSW1,2018/07/14 13:00:00,7557.52,52.52,TRADE
NSW1,2018/07/14 13:30:00,7498.58,53.44,TRADE
NSW1,2018/07/14 14:00:00,7403.32,52.10,TRADE
NSW1,2018/07/14 14:30:00,7375.92,49.64,TRADE
NSW1,2018/07/14 15:00:00,7495.56,54.42,TRADE
NSW1,2018/07/14 15:30:00,7669.47,54.98,TRADE
NSW1,2018/07/14 16:00:00,8027.65,59.91,TRADE
NSW1,2018/07/14 16:30:00,8454.18,62.04,TRADE
NSW1,2018/07/14 17:00:00,9049.11,84.07,TRADE
NSW1,2018/07/14 17:30:00,9707.05,203.57,TRADE
NSW1,2018/07/14 18:00:00,10411.84,271.85,TRADE
NSW1,2018/07/14 18:30:00,10560.21,216.80,TRADE
NSW1,2018/07/14 19:00:00,10461.8,146.57,TRADE
NSW1,2018/07/14 19:30:00,10365.62,111.08,TRADE
NSW1,2018/07/14 20:00:00,10209.93,117.80,TRADE
NSW1,2018/07/14 20:30:00,10078.35,111.10,TRADE
NSW1,2018/07/14 21:00:00,9954.65,107.31,TRADE
NSW1,2018/07/14 21:30:00,9735.62,107.14,TRADE
NSW1,2018/07/14 22:00:00,9566.16,92.74,TRADE
NSW1,2018/07/14 22:30:00,9512.12,91.29,TRADE
NSW1,2018/07/14 23:00:00,9260.07,84.87,TRADE
NSW1,2018/07/14 23:30:00,9064.63,84.52,TRADE
NSW1,2018/07/15 00:00:00,8903.31,76.39,TRADE
NSW1,2018/07/15 00:30:00,8542.65,62.96,TRADE
NSW1,2018/07/15 01:00:00,8336.02,61.58,TRADE
NSW1,2018/07/15 01:30:00,8035.92,57.35,TRADE
NSW1,2018/07/15 02:00:00,7859.74,61.09,TRADE
NSW1,2018/07/15 02:30:00,7516.76,48.94,TRADE
NSW1,2018/07/15 03:00:00,7260.52,51.78,TRADE
NSW1,2018/07/15 03:30:00,7133.17,51.78,TRADE
NSW1,2018/07/15 04:00:00,6994.93,51.78,TRADE
NSW1,2018/07/15 04:30:00,6966.71,51.78,TRADE
NSW1,2018/07/15 05:00:00,6952.66,54.17,TRADE
NSW1,2018/07/15 05:30:00,7130.92,53.45,TRADE
NSW1,2018/07/15 06:00:00,7333.81,56.41,TRADE
NSW1,2018/07/15 06:30:00,7597.15,56.12,TRADE
NSW1,2018/07/15 07:00:00,7987.03,57.15,TRADE
NSW1,2018/07/15 07:30:00,8401.33,62.53,TRADE
NSW1,2018/07/15 08:00:00,8962.58,68.17,TRADE
NSW1,2018/07/15 08:30:00,9326.8,69.83,TRADE
NSW1,2018/07/15 09:00:00,9520.35,82.46,TRADE
NSW1,2018/07/15 09:30:00,9537.04,75.88,TRADE
NSW1,2018/07/15 10:00:00,9361.58,66.21,TRADE
NSW1,2018/07/15 10:30:00,9092.5,62.24,TRADE
NSW1,2018/07/15 11:00:00,8694.06,49.33,TRADE
NSW1,2018/07/15 11:30:00,8320.3,55.30,TRADE
NSW1,2018/07/15 12:00:00,8001.86,45.67,TRADE
NSW1,2018/07/15 12:30:00,7852.49,52.25,TRADE
NSW1,2018/07/15 13:00:00,7656.27,52.61,TRADE
NSW1,2018/07/15 13:30:00,7530.66,52.39,TRADE
NSW1,2018/07/15 14:00:00,7443.86,49.04,TRADE
NSW1,2018/07/15 14:30:00,7502.92,54.15,TRADE
NSW1,2018/07/15 15:00:00,7563.77,51.71,TRADE
NSW1,2018/07/15 15:30:00,7776.01,58.06,TRADE
NSW1,2018/07/15 16:00:00,8117.49,61.34,TRADE
NSW1,2018/07/15 16:30:00,8599.98,62.85,TRADE
NSW1,2018/07/15 17:00:00,9156.7,65.76,TRADE
NSW1,2018/07/15 17:30:00,10031.53,97.87,TRADE
NSW1,2018/07/15 18:00:00,10818.12,161.23,TRADE
NSW1,2018/07/15 18:30:00,11098.56,287.54,TRADE
NSW1,2018/07/15 19:00:00,11078.12,182.65,TRADE
NSW1,2018/07/15 19:30:00,10922.16,127.92,TRADE
NSW1,2018/07/15 20:00:00,10821.62,135.26,TRADE
NSW1,2018/07/15 20:30:00,10727.77,157.33,TRADE
NSW1,2018/07/15 21:00:00,10450.95,116.06,TRADE
NSW1,2018/07/15 21:30:00,10173,118.21,TRADE
NSW1,2018/07/15 22:00:00,9809.72,101.35,TRADE
NSW1,2018/07/15 22:30:00,9570.6,90.87,TRADE
NSW1,2018/07/15 23:00:00,9159.84,75.03,TRADE
NSW1,2018/07/15 23:30:00,8943.3,70.95,TRADE
NSW1,2018/07/16 00:00:00,8754.87,66.37,TRADE
NSW1,2018/07/16 00:30:00,8516.93,62.66,TRADE
NSW1,2018/07/16 01:00:00,8273.26,61.43,TRADE
NSW1,2018/07/16 01:30:00,8119.05,62.43,TRADE
NSW1,2018/07/16 02:00:00,7907.66,61.65,TRADE
NSW1,2018/07/16 02:30:00,7646.31,61.55,TRADE
NSW1,2018/07/16 03:00:00,7437.18,59.74,TRADE
NSW1,2018/07/16 03:30:00,7343.6,61.14,TRADE
NSW1,2018/07/16 04:00:00,7240.32,60.36,TRADE
NSW1,2018/07/16 04:30:00,7244.12,56.83,TRADE
NSW1,2018/07/16 05:00:00,7414.06,58.56,TRADE
NSW1,2018/07/16 05:30:00,7804.48,58.69,TRADE
NSW1,2018/07/16 06:00:00,8299.39,67.19,TRADE
NSW1,2018/07/16 06:30:00,9090.09,72.50,TRADE
NSW1,2018/07/16 07:00:00,9833.9,161.09,TRADE
NSW1,2018/07/16 07:30:00,10365.4,175.03,TRADE
NSW1,2018/07/16 08:00:00,10883.06,144.20,TRADE
NSW1,2018/07/16 08:30:00,11033.87,153.49,TRADE
NSW1,2018/07/16 09:00:00,10890.49,107.27,TRADE
NSW1,2018/07/16 09:30:00,10723.46,117.81,TRADE
NSW1,2018/07/16 10:00:00,10399.99,88.24,TRADE
NSW1,2018/07/16 10:30:00,10106.67,78.88,TRADE
NSW1,2018/07/16 11:00:00,9741.19,90.25,TRADE
NSW1,2018/07/16 11:30:00,9496.85,87.55,TRADE
NSW1,2018/07/16 12:00:00,9246.39,79.56,TRADE
NSW1,2018/07/16 12:30:00,9121.69,70.40,TRADE
NSW1,2018/07/16 13:00:00,8949.39,76.08,TRADE
NSW1,2018/07/16 13:30:00,8796.63,63.21,TRADE
NSW1,2018/07/16 14:00:00,8807.72,68.52,TRADE
NSW1,2018/07/16 14:30:00,8856.54,73.98,TRADE
NSW1,2018/07/16 15:00:00,8966.19,87.91,TRADE
NSW1,2018/07/16 15:30:00,9057.53,92.60,TRADE
NSW1,2018/07/16 16:00:00,9421.96,96.59,TRADE
NSW1,2018/07/16 16:30:00,9701.28,86.81,TRADE
NSW1,2018/07/16 17:00:00,10255.35,99.99,TRADE
NSW1,2018/07/16 17:30:00,11039.01,142.23,TRADE
NSW1,2018/07/16 18:00:00,11829.32,271.61,TRADE
NSW1,2018/07/16 18:30:00,11862.54,127,TRADE
NSW1,2018/07/16 19:00:00,11913.16,107,TRADE
NSW1,2018/07/16 19:30:00,11709.67,98.97,TRADE
NSW1,2018/07/16 20:00:00,11519.41,114.66,TRADE
NSW1,2018/07/16 20:30:00,11251.11,115.44,TRADE
NSW1,2018/07/16 21:00:00,11019.74,109.39,TRADE
NSW1,2018/07/16 21:30:00,10624.98,99.42,TRADE
NSW1,2018/07/16 22:00:00,10212.46,86.91,TRADE
NSW1,2018/07/16 22:30:00,9985.28,82.56,TRADE
NSW1,2018/07/16 23:00:00,9511.89,65.29,TRADE
NSW1,2018/07/16 23:30:00,9257.63,63.93,TRADE
NSW1,2018/07/17 00:00:00,9111.11,67.68,TRADE
NSW1,2018/07/17 00:30:00,8815.54,62.38,TRADE
NSW1,2018/07/17 01:00:00,8595.21,61.94,TRADE
NSW1,2018/07/17 01:30:00,8407.54,63.85,TRADE
NSW1,2018/07/17 02:00:00,8204.58,67.35,TRADE
NSW1,2018/07/17 02:30:00,7840,62.99,TRADE
NSW1,2018/07/17 03:00:00,7580.14,54.94,TRADE
NSW1,2018/07/17 03:30:00,7394.07,53.63,TRADE
NSW1,2018/07/17 04:00:00,7286.77,52.80,TRADE
NSW1,2018/07/17 04:30:00,7346.76,51.77,TRADE
NSW1,2018/07/17 05:00:00,7415.14,55.26,TRADE
NSW1,2018/07/17 05:30:00,7804.57,58.13,TRADE
NSW1,2018/07/17 06:00:00,8251.99,58.01,TRADE
NSW1,2018/07/17 06:30:00,9107.53,71.49,TRADE
NSW1,2018/07/17 07:00:00,9794.76,97.03,TRADE
NSW1,2018/07/17 07:30:00,10292.4,108.46,TRADE
NSW1,2018/07/17 08:00:00,10685,112.92,TRADE
NSW1,2018/07/17 08:30:00,10586.92,98.79,TRADE
NSW1,2018/07/17 09:00:00,10219.27,71.99,TRADE
NSW1,2018/07/17 09:30:00,9928.02,64.56,TRADE
NSW1,2018/07/17 10:00:00,9495.96,56.26,TRADE
NSW1,2018/07/17 10:30:00,9211,60.60,TRADE
NSW1,2018/07/17 11:00:00,8898.59,59.66,TRADE
NSW1,2018/07/17 11:30:00,8581.87,57.18,TRADE
NSW1,2018/07/17 12:00:00,8381.56,55.93,TRADE
NSW1,2018/07/17 12:30:00,8180.53,50.89,TRADE
NSW1,2018/07/17 13:00:00,8100.87,54.27,TRADE
NSW1,2018/07/17 13:30:00,8041.23,49.52,TRADE
NSW1,2018/07/17 14:00:00,8008.19,60.06,TRADE
NSW1,2018/07/17 14:30:00,8011.74,59.42,TRADE
NSW1,2018/07/17 15:00:00,8050.47,62.80,TRADE
NSW1,2018/07/17 15:30:00,8183.43,58.20,TRADE
NSW1,2018/07/17 16:00:00,8363.54,65.23,TRADE
NSW1,2018/07/17 16:30:00,8657,68.65,TRADE
NSW1,2018/07/17 17:00:00,9125.55,74.06,TRADE
NSW1,2018/07/17 17:30:00,9864.74,89.48,TRADE
NSW1,2018/07/17 18:00:00,10579.52,102.40,TRADE
NSW1,2018/07/17 18:30:00,10702.17,108.98,TRADE
NSW1,2018/07/17 19:00:00,10715.61,170.43,TRADE
NSW1,2018/07/17 19:30:00,10526.54,110.98,TRADE
NSW1,2018/07/17 20:00:00,10362.28,110.04,TRADE
NSW1,2018/07/17 20:30:00,10135.07,106.97,TRADE
NSW1,2018/07/17 21:00:00,9914.34,94.78,TRADE
NSW1,2018/07/17 21:30:00,9652.4,86.79,TRADE
NSW1,2018/07/17 22:00:00,9285.43,79.52,TRADE
NSW1,2018/07/17 22:30:00,9202.85,86.55,TRADE
NSW1,2018/07/17 23:00:00,8847.1,74.17,TRADE
NSW1,2018/07/17 23:30:00,8718.14,69.24,TRADE
NSW1,2018/07/18 00:00:00,8552.81,65.30,TRADE
NSW1,2018/07/18 00:30:00,8309.56,59.47,TRADE
NSW1,2018/07/18 01:00:00,8087.18,56.54,TRADE
NSW1,2018/07/18 01:30:00,7911.53,60.63,TRADE
NSW1,2018/07/18 02:00:00,7685.41,60.17,TRADE
NSW1,2018/07/18 02:30:00,7345.7,53.32,TRADE
NSW1,2018/07/18 03:00:00,7079.14,54.12,TRADE
NSW1,2018/07/18 03:30:00,6959.4,52.77,TRADE
NSW1,2018/07/18 04:00:00,6833.81,49.52,TRADE
NSW1,2018/07/18 04:30:00,6878.99,52.81,TRADE
NSW1,2018/07/18 05:00:00,6929.83,52.66,TRADE
NSW1,2018/07/18 05:30:00,7318.54,58.31,TRADE
NSW1,2018/07/18 06:00:00,7670.45,61.15,TRADE
NSW1,2018/07/18 06:30:00,8401.02,63.71,TRADE
NSW1,2018/07/18 07:00:00,8964.35,127.80,TRADE
NSW1,2018/07/18 07:30:00,9365.64,130.65,TRADE
NSW1,2018/07/18 08:00:00,9575.06,92.89,TRADE
NSW1,2018/07/18 08:30:00,9581.56,86.08,TRADE
NSW1,2018/07/18 09:00:00,9341.68,73.05,TRADE
NSW1,2018/07/18 09:30:00,9135.72,69.23,TRADE
NSW1,2018/07/18 10:00:00,8809.3,61.50,TRADE
NSW1,2018/07/18 10:30:00,8604.74,62.96,TRADE
NSW1,2018/07/18 11:00:00,8378.57,59.65,TRADE
NSW1,2018/07/18 11:30:00,8141.87,54.23,TRADE
NSW1,2018/07/18 12:00:00,8008.46,54.22,TRADE
NSW1,2018/07/18 12:30:00,7848.67,52.24,TRADE
NSW1,2018/07/18 13:00:00,7756.33,52.62,TRADE
NSW1,2018/07/18 13:30:00,7731.22,54.34,TRADE
NSW1,2018/07/18 14:00:00,7708.22,53.03,TRADE
NSW1,2018/07/18 14:30:00,7750.99,53.67,TRADE
NSW1,2018/07/18 15:00:00,7839.91,54.48,TRADE
NSW1,2018/07/18 15:30:00,7936,52.97,TRADE
NSW1,2018/07/18 16:00:00,8110.01,60.79,TRADE
NSW1,2018/07/18 16:30:00,8396.45,61.97,TRADE
NSW1,2018/07/18 17:00:00,8797.13,65.46,TRADE
NSW1,2018/07/18 17:30:00,9455.68,79.78,TRADE
NSW1,2018/07/18 18:00:00,10207.1,102.70,TRADE
NSW1,2018/07/18 18:30:00,10355.71,110.44,TRADE
NSW1,2018/07/18 19:00:00,10352.78,105.71,TRADE
NSW1,2018/07/18 19:30:00,10241.97,97.01,TRADE
NSW1,2018/07/18 20:00:00,10102.21,96.41,TRADE
NSW1,2018/07/18 20:30:00,10032.55,100.42,TRADE
NSW1,2018/07/18 21:00:00,9807.08,92.34,TRADE
NSW1,2018/07/18 21:30:00,9639.18,89.28,TRADE
NSW1,2018/07/18 22:00:00,9320.13,74.65,TRADE
NSW1,2018/07/18 22:30:00,9266.07,75.24,TRADE
NSW1,2018/07/18 23:00:00,8957.65,62.66,TRADE
NSW1,2018/07/18 23:30:00,8789.66,64.31,TRADE
NSW1,2018/07/19 00:00:00,8658.46,66.25,TRADE
NSW1,2018/07/19 00:30:00,8433.03,56.73,TRADE
NSW1,2018/07/19 01:00:00,8217.74,54.31,TRADE
NSW1,2018/07/19 01:30:00,7994.45,54.75,TRADE
NSW1,2018/07/19 02:00:00,7798.18,60.41,TRADE
NSW1,2018/07/19 02:30:00,7443.62,53.11,TRADE
NSW1,2018/07/19 03:00:00,7253.6,51.01,TRADE
NSW1,2018/07/19 03:30:00,7020.79,50.41,TRADE
NSW1,2018/07/19 04:00:00,6958.22,52.53,TRADE
NSW1,2018/07/19 04:30:00,7039.86,52.48,TRADE
NSW1,2018/07/19 05:00:00,7141.19,55.56,TRADE
