Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
18.06.2021,20:00:00,20:15:00,976.75,574,,1157.75,622.25,33,1596.75,3261.75,,1937.75,98425,36925
18.06.2021,20:15:00,20:30:00,977,56475,,1238,441.75,3325,1600.75,3248.5,2,1940.75,98375,37275
18.06.2021,20:30:00,20:45:00,983,5705,1,1305.25,288.25,3325,1602.5,3258.5,,1936.75,98525,3705
18.06.2021,20:45:00,21:00:00,980.25,56175,,1409.25,167.25,3325,1602.75,3244.25,2,1938.25,898,3705
18.06.2021,21:00:00,21:15:00,979.25,5915,9415,1495,80.5,3325,1603,3273.5,2,1958,1,365
18.06.2021,21:15:00,21:30:00,976.25,584,811,1616.5,27.75,3325,1603.25,3270.75,,1968,1,365
18.06.2021,21:30:00,21:45:00,973.75,57375,79225,1773.5,5.5,3325,1603.5,3254.75,,1979.5,92525,365
18.06.2021,21:45:00,22:00:00,972.25,54875,85625,1867,0.75,3325,1603.25,3223,,1977.5,76075,373
18.06.2021,22:00:00,22:15:00,963.25,578,91925,1978,0,3325,1607,3209,,1960.75,862,3725
18.06.2021,22:15:00,22:30:00,965.5,551,,2122.5,0,335,1607.25,3179.75,,1946.75,5115,3735
18.06.2021,22:30:00,22:45:00,968,56725,98625,2120.75,0,335,1610,3192.75,,1877.25,55875,3745
18.06.2021,22:45:00,23:00:00,969.5,54475,87375,2092.25,0,335,1610,3209,,1820.75,3775,377
18.06.2021,23:00:00,23:15:00,964.25,5825,85725,2074.25,0,335,1609,3182,,1776.5,425,37375
18.06.2021,23:15:00,23:30:00,967.25,52125,9245,2012.75,0,335,1610.25,3164.5,,1785.5,288,3845
18.06.2021,23:30:00,23:45:00,964,512,938,1976.25,0,335,1610.25,3178.5,,1724,186,36925
18.06.2021,23:45:00,00:00:00,962.5,51075,83875,1984.25,0,335,1610.75,3187.5,1,1654,16675,37425
19.06.2021,00:00:00,00:15:00,955.25,561,70275,2010.5,0,335,1617.75,3231.25,,1399.75,126,364
19.06.2021,00:15:00,00:30:00,958,58525,64825,1968,0,335,1631.5,3253.25,900,1278.5,2875,3735
19.06.2021,00:30:00,00:45:00,949.5,55025,5865,1977.75,0,335,1633.25,3260.5,853,1226.5,28425,37525
19.06.2021,00:45:00,01:00:00,948,5755,51375,2029.5,0,335,1633.5,3256.25,85325,1205.25,19875,3635
19.06.2021,01:00:00,01:15:00,948.5,59325,479,2025.75,0,335,1632,3240,857,1197.75,300,372
19.06.2021,01:15:00,01:30:00,948.25,587,4085,2012,0,335,1632.25,3231.5,8345,1182.25,27425,36525
19.06.2021,01:30:00,01:45:00,945.5,58775,38075,1918.25,0,335,1632.75,3227.5,71525,1184.75,41425,37525
19.06.2021,01:45:00,02:00:00,944.75,574,359,1842.75,0,335,1635.25,3226.75,69825,1186,410,36475
19.06.2021,02:00:00,02:15:00,953.5,548,3645,1805.25,0,335,1635,3227.75,65675,1200,2515,37425
19.06.2021,02:15:00,02:30:00,955.5,54925,37225,1762,0,335,1634.25,3208.75,65325,1219.25,177,3735
19.06.2021,02:30:00,02:45:00,959.5,548,39075,1745.5,0,335,1633.75,3174.5,68075,1270.25,11225,37325
19.06.2021,02:45:00,03:00:00,961,544,418,1748.25,0,335,1633.5,3156.75,677,1279.25,7075,37575
19.06.2021,03:00:00,03:15:00,965.75,55925,46475,1734.5,0,335,1634,3157.75,6675,1277,12075,37475
19.06.2021,03:15:00,03:30:00,967.25,54025,48025,1724.25,0,335,1634,3141,66725,1278.5,77,375
19.06.2021,03:30:00,03:45:00,971.5,52725,52825,1725.75,0,335,1634.25,3143.25,67325,1281.75,75,3725
19.06.2021,03:45:00,04:00:00,973.75,52425,602,1716.25,0,335,1634.75,3132.5,67675,1257,73,36425
19.06.2021,04:00:00,04:15:00,975,55075,65375,1713.75,0,335,1634.75,3139.5,65025,1221.75,1525,37075
19.06.2021,04:15:00,04:30:00,976.5,55575,68325,1709,0.25,335,1634.5,3136.25,64775,1206.75,16,364
19.06.2021,04:30:00,04:45:00,978.25,5395,66975,1737.5,1,335,1634.25,3146,64125,1204.75,1725,364
19.06.2021,04:45:00,05:00:00,983.25,538,64925,1783.5,5.5,335,1633,3139.75,63125,1195.75,1775,37625
19.06.2021,05:00:00,05:15:00,981.5,5465,63875,1783.75,25.75,335,1621.25,3128.25,641,1243.75,14,37175
19.06.2021,05:15:00,05:30:00,989,5225,63575,1796.25,64.5,335,1630.75,3101,63675,1253.75,575,37575
19.06.2021,05:30:00,05:45:00,992,520,6485,1813.25,142.75,335,1620.5,3077.5,61925,1261,35,364
19.06.2021,05:45:00,06:00:00,996.5,521,63725,1807.5,271.75,335,1630.25,3065.75,60125,1263.25,35,3775
19.06.2021,06:00:00,06:15:00,1002.5,55375,60675,1786.75,451.25,335,1623.25,2990.25,6105,1263.75,3875,37275
19.06.2021,06:15:00,06:30:00,1009.5,5345,6125,1755,639.75,335,1611,2986.75,611,1282.75,845,37025
19.06.2021,06:30:00,06:45:00,1014.5,5335,583,1737.5,886.5,335,1607.75,2985.5,612,1284,585,36775
19.06.2021,06:45:00,07:00:00,1019.25,578,5545,1678.25,1152.25,335,1608.75,2993.5,61125,1275.25,96,371
19.06.2021,07:00:00,07:15:00,1027.75,56575,511,1597.25,1443.75,335,1610.5,2984,612,1307,8625,36125
19.06.2021,07:15:00,07:30:00,1035.5,55475,47925,1499.75,1759.5,335,1613.25,2991.75,6105,1310.5,13775,36125
19.06.2021,07:30:00,07:45:00,1036.75,55625,44925,1383.5,2116,3325,1614.25,2986.5,610,1290.25,1435,36175
19.06.2021,07:45:00,08:00:00,1035.25,55625,443,1306,2549,3325,1610.25,2969,6425,1285.5,19075,37225
19.06.2021,08:00:00,08:15:00,1036.5,55775,4675,1297.75,2943,3325,1608.75,2875.5,677,1299.75,7135,37075
19.06.2021,08:15:00,08:30:00,1036,54175,525,1316.5,3345.5,3325,1606.25,2824.25,68025,1301.25,57325,36775
19.06.2021,08:30:00,08:45:00,1041.25,54025,58775,1352,3728.25,3325,1604,2798,702,1280.75,53225,36825
19.06.2021,08:45:00,09:00:00,1039.5,54825,6525,1396,4021,3325,1579,2736.5,762,1223.5,29825,3695
19.06.2021,09:00:00,09:15:00,1028.25,594,72525,1418.5,4448.75,3325,1555,2652.75,74275,1156.25,448,3695
19.06.2021,09:15:00,09:30:00,1028.75,546,7335,1478.75,4828.5,3325,1533.5,2631.5,7685,1123.5,2475,36725
19.06.2021,09:30:00,09:45:00,1030.5,527,76125,1553.75,5219,3325,1526.25,2635.5,7985,1090.25,455,358
19.06.2021,09:45:00,10:00:00,1025,5615,7485,1570,5543,3325,1515.5,2581.75,82275,1047.5,405,36975
19.06.2021,10:00:00,10:15:00,1005.25,62125,7475,1589,5904.75,3325,1490,2457.5,836,977.25,10425,36775
19.06.2021,10:15:00,10:30:00,985.25,58475,7795,1580.25,6223,3325,1488.75,2367.75,876,902.25,99,35825
19.06.2021,10:30:00,10:45:00,981.5,562,81925,1540.5,6542,3325,1488.5,2307.75,9145,835.75,30,3705
19.06.2021,10:45:00,11:00:00,983.25,5525,849,1475,6831.25,3325,1488.25,2261,9325,835,1675,368
19.06.2021,11:00:00,11:15:00,979.25,580,813,1409.75,7062.75,3325,1490.5,2224.5,94575,825,3725,36025
19.06.2021,11:15:00,11:30:00,979,5585,766,1400,7274,3325,1490.5,2218.25,955,822.5,1775,3665
19.06.2021,11:30:00,11:45:00,984.5,5485,712,1382.25,7455,3325,1491.25,2207.25,961,828.75,155,3595
19.06.2021,11:45:00,12:00:00,983,514,651,1386.5,7635.25,3325,1490.75,2172.25,96375,825.25,475,3595
19.06.2021,12:00:00,12:15:00,969.5,56175,58225,1350,7772.5,3325,1505,2141,95025,814,18,360
19.06.2021,12:15:00,12:30:00,969.25,51975,545,1322.75,7889.25,3325,1506.25,2102.25,940,819,475,35875
19.06.2021,12:30:00,12:45:00,970,50725,55025,1288.25,7953.25,33,1506.75,2093.25,934,823.25,25,365
19.06.2021,12:45:00,13:00:00,971.5,50775,52225,1180.75,7981.5,33,1505.75,2073.5,929,795.25,15,370
19.06.2021,13:00:00,13:15:00,971,5435,496,1091.75,8036,33,1512.75,2068,9395,734.75,1325,35975
19.06.2021,13:15:00,13:30:00,973,54075,4635,1007.75,8034.25,33,1512,2131.5,936,729.75,325,37025
19.06.2021,13:30:00,13:45:00,972.75,55325,44675,937.25,7954.75,33,1511.75,2162,93725,735,325,36875
19.06.2021,13:45:00,14:00:00,973,546,443,877.25,7878.25,33,1512,2207.25,9435,735.25,275,36025
19.06.2021,14:00:00,14:15:00,971.25,53075,44225,833.75,7700.75,33,1510,2297,93425,737.25,15,36625
19.06.2021,14:15:00,14:30:00,971.25,52375,411,781.25,7563.25,33,1508.75,2326.25,936,752.25,20,36575
19.06.2021,14:30:00,14:45:00,969.5,53875,39925,726.75,7415,33,1507.5,2330.25,95275,754.25,6175,361
19.06.2021,14:45:00,15:00:00,975,5485,39675,697.25,7235.5,3275,1508.75,2342.75,953,761,885,3705
19.06.2021,15:00:00,15:15:00,973.25,52575,37975,660.25,7012,3275,1522,2410.25,931,802.75,5575,36475
19.06.2021,15:15:00,15:30:00,977,5555,3325,645.5,6745.5,3275,1526.5,2451.5,92625,814.5,1345,3595
19.06.2021,15:30:00,15:45:00,973.5,54975,2975,637.5,6511.75,3275,1527.25,2451,960,827.25,17375,36875
19.06.2021,15:45:00,16:00:00,979.75,56175,2665,628,6251,3275,1526.75,2479.75,97075,841.25,19125,36775
19.06.2021,16:00:00,16:15:00,984,521,22825,614.5,5999.25,3275,1541.5,2563.25,92475,886.5,7475,36575
19.06.2021,16:15:00,16:30:00,991,5305,21875,602.5,5731,3275,1566,2637,885,936.25,11375,35975
19.06.2021,16:30:00,16:45:00,993,554,23825,573.5,5386.5,3275,1569,2671.5,86975,1018,16225,36875
19.06.2021,16:45:00,17:00:00,991.5,56375,25425,558.75,5056.25,3275,1572.75,2699,85925,1067,23025,37125
19.06.2021,17:00:00,17:15:00,999,521,23125,592.25,4742.75,3275,1583.5,2763.25,814,1094.25,705,3715
19.06.2021,17:15:00,17:30:00,1004.25,51825,211,594.75,4328.25,3275,1595.25,2817.25,80625,1109.5,1175,360
19.06.2021,17:30:00,17:45:00,1002.75,528,20325,585.75,3967.25,3275,1598.75,2824.75,81375,1175,22775,36925
19.06.2021,17:45:00,18:00:00,1006.25,563,18675,621,3520.75,3275,1595.75,2839.5,82975,1212.75,52675,36075
19.06.2021,18:00:00,18:15:00,1012.75,50875,17475,683.75,3125.75,3275,1594.25,2943.5,690,1268,17825,37325
19.06.2021,18:15:00,18:30:00,1016.75,55675,1605,742,2730.75,3275,1595.75,2981.5,70225,1276,23625,375
19.06.2021,18:30:00,18:45:00,1014.25,5755,1565,761.25,2349.25,3275,1597.25,2998.75,7145,1279.25,3785,37525
19.06.2021,18:45:00,19:00:00,1016.75,58225,1575,784.75,1981.75,3275,1596.75,2987.75,72875,1279.5,6855,372
19.06.2021,19:00:00,19:15:00,1002.25,516,1765,783.25,1647,3275,1596,2994.5,76175,1281.75,40525,37525
19.06.2021,19:15:00,19:30:00,1004.75,54425,192,812,1329,3275,1596.25,2981.75,7605,1284,56975,37075
19.06.2021,19:30:00,19:45:00,1007,55625,19775,827.75,1069.75,3275,1596.75,2993.25,7635,1294,63725,37225
19.06.2021,19:45:00,20:00:00,1006,54975,21025,902.25,841.75,3275,1600,2990,764,1279.75,76325,3635
19.06.2021,20:00:00,20:15:00,1005.25,580,2215,971,636.75,3275,1611,2998.25,76075,1290.25,8255,373
19.06.2021,20:15:00,20:30:00,1005.75,57375,194,921.5,446,33,1620.75,3008.75,7575,1295,81375,366
19.06.2021,20:30:00,20:45:00,1022.5,573,19425,942.25,293,33,1621,3008,7705,1292.5,783,37225
19.06.2021,20:45:00,21:00:00,1028.25,56375,18925,1007.5,170,33,1623.5,3004,829,1298,75875,36575
19.06.2021,21:00:00,21:15:00,1019.5,5875,1715,1110.75,84.25,33,1627,3008,83975,1302.75,896,36525
19.06.2021,21:15:00,21:30:00,1020.5,5705,1795,1204.25,28.25,33,1629,3008.5,8615,1305.25,83125,37625
19.06.2021,21:30:00,21:45:00,1016.75,568,209,1259.5,6.75,33,1630.25,3005.75,88725,1311.5,799,37325
19.06.2021,21:45:00,22:00:00,1017,556,243,1361.25,1.5,33,1630.5,3005,897,1309,83775,3715
19.06.2021,22:00:00,22:15:00,1011.5,612,24525,1435.75,0,3325,1631,3014,8915,1314.75,95325,3685
19.06.2021,22:15:00,22:30:00,1010.25,58275,23175,1564.25,0,3325,1631,3008,90425,1317.75,859,3735
19.06.2021,22:30:00,22:45:00,1008.25,55725,20125,1665.75,0,3325,1632.5,3011.25,9105,1291.75,88675,3705
19.06.2021,22:45:00,23:00:00,1016,56025,20275,1770.25,0,3325,1629.5,3010,89775,1254.25,60125,37525
19.06.2021,23:00:00,23:15:00,1018.5,532,192,1928,0,3325,1629,3007.75,8725,1220.5,455,37175
19.06.2021,23:15:00,23:30:00,1018.5,53575,160,2155,0,3325,1629.25,2952.75,8725,1197,254,36325
19.06.2021,23:30:00,23:45:00,1014.75,55475,15175,2266.5,0,3325,1628.75,2901.25,84275,1136.25,11875,3735
19.06.2021,23:45:00,00:00:00,1014.75,51475,1535,2335.25,0,3325,1629.5,2810.25,8265,1066.25,58,36875
20.06.2021,00:00:00,00:15:00,1004,549,15775,2344.25,0,3325,1630.5,2629.25,7425,975.25,237,37025
20.06.2021,00:15:00,00:30:00,1003.25,52625,16875,2311,0,3325,1630.75,2542,6755,903,1435,36425
20.06.2021,00:30:00,00:45:00,999.75,521,174,2330.75,0,3325,1631,2528.25,644,837,1365,364
20.06.2021,00:45:00,01:00:00,996.25,52525,20375,2450.75,0,3325,1631.25,2540,6285,803.5,101,364
20.06.2021,01:00:00,01:15:00,992.5,5485,238,2585.25,0,3325,1631.75,2593.75,5825,736.25,20425,3635
20.06.2021,01:15:00,01:30:00,992.5,547,28575,2688.75,0,3325,1632.25,2603.5,5435,732.5,14225,37375
20.06.2021,01:30:00,01:45:00,993,52425,3235,2819.75,0,3325,1632,2534.25,527,740.25,12025,36325
20.06.2021,01:45:00,02:00:00,994.25,5365,34925,3001.5,0,3325,1630.5,2428,53225,737.75,6525,36325
20.06.2021,02:00:00,02:15:00,993.25,53975,37325,3076,0,3325,1630,2290,59325,671,50,36325
20.06.2021,02:15:00,02:30:00,993,523,41775,3138,0,335,1628,2170.5,59575,654.5,55,3715
20.06.2021,02:30:00,02:45:00,993.25,5325,48975,3182.25,0,3325,1630,2117.25,620,644.75,4475,373
20.06.2021,02:45:00,03:00:00,995.75,5355,57975,3106.75,0,3325,1628.75,2008.75,64025,642.75,65,3635
20.06.2021,03:00:00,03:15:00,988.75,536,64475,3247.75,0,3325,1623.25,1878.5,6385,637.25,12125,3635
20.06.2021,03:15:00,03:30:00,990.75,52775,66275,3301.5,0,3325,1623,1825.75,6265,633.25,54,36325
20.06.2021,03:30:00,03:45:00,993.75,5245,62325,3207.75,0,335,1621.5,1823.5,6075,640.5,7125,3745
20.06.2021,03:45:00,04:00:00,989.75,530,48275,3169.75,0,335,1623.25,1798.25,58975,641.25,1745,36275
20.06.2021,04:00:00,04:15:00,992.75,54875,4545,3189,0,335,1630.25,1784.25,56725,633.5,311,3625
20.06.2021,04:15:00,04:30:00,992.25,54525,554,3352.75,0,335,1630.5,1759,56725,630,19725,37275
20.06.2021,04:30:00,04:45:00,996,524,71175,3604,1,335,1625,1719.75,56475,626,955,3625
20.06.2021,04:45:00,05:00:00,995,54175,7765,3681.75,6.25,3325,1594.5,1717.25,55025,633.25,13775,3725
20.06.2021,05:00:00,05:15:00,997,55175,7325,3640.75,30.75,335,1594.5,1715.25,54725,618.75,9525,3685
20.06.2021,05:15:00,05:30:00,999,5335,837,3807.5,61.25,335,1594.25,1669.25,54725,613.25,5975,37225
20.06.2021,05:30:00,05:45:00,1000.75,527,9665,3696.25,101.25,335,1571,1607.5,546,617.75,5675,373
20.06.2021,05:45:00,06:00:00,1003.5,54125,,3706.75,183.25,335,1568.25,1597.75,54475,614,6375,371
20.06.2021,06:00:00,06:15:00,1013.25,539,1,3744.25,304.75,335,1564.5,1611.75,54325,613.25,475,3605
20.06.2021,06:15:00,06:30:00,1014.5,53375,,3643,457.5,335,1559,1619,540,618.75,185,36675
20.06.2021,06:30:00,06:45:00,1018,52775,,3523.75,642.25,335,1558.75,1620.75,54275,620,775,3715
20.06.2021,06:45:00,07:00:00,1018.25,523,,3473.25,845.75,335,1557,1626,541,608.75,1525,3605
20.06.2021,07:00:00,07:15:00,1021,539,,3552.75,1050.25,335,1540.25,1631.75,5435,606.75,2975,3705
20.06.2021,07:15:00,07:30:00,1015.75,54275,,3348.75,1273.25,335,1542.5,1638.5,544,605,945,3685
20.06.2021,07:30:00,07:45:00,1008.5,56325,,3121.5,1533.5,3325,1595.75,1645.25,5445,621.5,21275,36825
20.06.2021,07:45:00,08:00:00,1015.75,5475,,2955,1812.25,3325,1609,1678.5,5455,626,16225,3685
20.06.2021,08:00:00,08:15:00,1024.5,5415,,2934,2098,3325,1608.5,1720.5,54375,638.25,20025,3565
20.06.2021,08:15:00,08:30:00,1022.25,5535,,2872.75,2331.25,3325,1607.75,1731.5,545,647,17025,3565
20.06.2021,08:30:00,08:45:00,1027,54775,,2846,2568,3325,1608,1723.5,546,646.25,2445,35775
20.06.2021,08:45:00,09:00:00,1028,52475,,2832.5,2818.5,3325,1608,1718.25,5465,647.25,103,359
20.06.2021,09:00:00,09:15:00,1022.75,57525,,2814,3072.25,3325,1611,1730.75,491,651.25,201,359
20.06.2021,09:15:00,09:30:00,1016,5645,,2872,3387.5,3325,1610.25,1747.75,446,645.75,107,359
20.06.2021,09:30:00,09:45:00,1020.75,525,1,2957.25,3686.5,3325,1609,1743.25,44275,648,335,36775
20.06.2021,09:45:00,10:00:00,1029,54625,,3045.25,3978.25,3325,1610.75,1734.75,44375,647.5,5,35775
20.06.2021,10:00:00,10:15:00,1018.25,586,,3148.5,4249.75,3325,1611,1758.75,4435,647.5,4675,3645
20.06.2021,10:15:00,10:30:00,1019.5,5475,,3170.5,4506.25,3325,1611.5,1727.75,446,651.5,1075,3555
20.06.2021,10:30:00,10:45:00,1011.75,54675,,3223.5,4732.5,3325,1603,1691,44675,647.25,975,35475
20.06.2021,10:45:00,11:00:00,1008,53725,1,3239.5,5003,3325,1575,1612.75,449,644.75,7,361
20.06.2021,11:00:00,11:15:00,992.75,54875,,3305.25,5228.75,3325,1506.5,1563.75,44725,641.75,12,36475
20.06.2021,11:15:00,11:30:00,982.25,54625,1,3318.5,5430.25,3325,1515.5,1570.75,45275,642.25,105,35625
20.06.2021,11:30:00,11:45:00,982.5,52725,,3317.75,5679.5,3325,1516.25,1574.25,46175,647,425,362
20.06.2021,11:45:00,12:00:00,982,52125,,3383,5878.75,3325,1516,1603,455,639.25,2,36475
20.06.2021,12:00:00,12:15:00,975.5,53125,,3488.75,6044.75,3325,1547.25,1584,391,628.25,18,3645
20.06.2021,12:15:00,12:30:00,978.5,528,9905,3546.25,6186.25,3325,1532.75,1546.75,3945,633.75,325,35475
20.06.2021,12:30:00,12:45:00,975.5,54025,94775,3554,6266.5,3325,1524.5,1543.75,391,628.5,195,35475
20.06.2021,12:45:00,13:00:00,980.5,51425,962,3532,6287.75,3325,1505.5,1541.75,38525,630.5,425,36525
20.06.2021,13:00:00,13:15:00,977.25,54175,,3458,6327.75,3325,1459.75,1551.5,390,627,1775,35475
20.06.2021,13:15:00,13:30:00,962.75,54475,9985,3184,6317.75,3325,1404.25,1583.25,3925,628.25,475,36675
20.06.2021,13:30:00,13:45:00,948.25,5365,9955,3000,6318,3325,1380,1574.5,38975,628.75,245,36275
20.06.2021,13:45:00,14:00:00,958.25,52175,95975,2979.5,6321.75,33,1407,1490.5,3875,627,2225,36575
20.06.2021,14:00:00,14:15:00,963.25,5195,882,2981,6340.5,33,1417.5,1480.75,38525,626.75,19,355
20.06.2021,14:15:00,14:30:00,964,527,814,2879.25,6278.5,3325,1420,1477.25,384,630.75,415,3645
20.06.2021,14:30:00,14:45:00,963,529,71625,2702,6169.25,33,1421.5,1488.75,3825,625.5,6775,362
20.06.2021,14:45:00,15:00:00,966.25,5315,65175,2541.5,5979.25,33,1448,1484.5,3825,628.5,7625,355
20.06.2021,15:00:00,15:15:00,965.25,53275,542,2447,5806.5,33,1521.75,1496.75,32025,631,60,35325
20.06.2021,15:15:00,15:30:00,962.75,54475,44275,2352.5,5673.5,33,1583.25,1520.5,320,638,2275,36575
20.06.2021,15:30:00,15:45:00,968,5545,42075,2178.5,5495.25,33,1599.5,1543.75,3225,642,8725,363
20.06.2021,15:45:00,16:00:00,967.25,5665,41025,1974,5264.5,33,1608,1622.75,3245,628.5,1375,365
20.06.2021,16:00:00,16:15:00,983,54075,35025,1791.75,4989.75,33,1610,1830.25,32875,636.5,4525,356
20.06.2021,16:15:00,16:30:00,990.25,56825,29675,1672.5,4653.5,33,1609.25,1975.75,32775,650.25,58,3665
20.06.2021,16:30:00,16:45:00,1000.75,586,313,1519.25,4293.25,3275,1609.5,2122,3355,652.25,19125,355
20.06.2021,16:45:00,17:00:00,997.5,55275,3025,1399.75,3897.25,325,1610.5,2399.25,3515,687.25,21675,36625
20.06.2021,17:00:00,17:15:00,1001.5,5395,28125,1244.75,3536.5,325,1608.5,2599.5,32425,717.75,1305,364
20.06.2021,17:15:00,17:30:00,1006,5585,314,1067,3215.5,325,1610.5,2741,360,753.25,210,36275
20.06.2021,17:30:00,17:45:00,1014.5,58225,34675,886,2873,325,1611.25,2795.5,39525,794.5,54825,36725
20.06.2021,17:45:00,18:00:00,1016.5,5855,3475,804.75,2549.5,325,1611,2851.25,4585,812.75,76925,35675
20.06.2021,18:00:00,18:15:00,1021.5,52725,32475,770,2249.25,325,1609,2953.75,4925,874,26425,36675
20.06.2021,18:15:00,18:30:00,1023.25,5665,28775,735,1963.5,325,1610,3023.25,51125,877.75,37125,365
20.06.2021,18:30:00,18:45:00,1028.75,58125,203,732,1677.5,325,1612.5,3053.5,54175,924.5,70475,359
20.06.2021,18:45:00,19:00:00,1033.5,583,18325,681.5,1430.75,325,1621.5,3068.25,5685,983.5,,37075
20.06.2021,19:00:00,19:15:00,1035.25,566,17725,640.5,1210,325,1628.75,3100.75,6255,1049.75,7995,36675
20.06.2021,19:15:00,19:30:00,1038.5,582,1755,626,996.5,325,1631,3120.25,64925,1076.25,7875,36025
20.06.2021,19:30:00,19:45:00,1039.5,582,1735,642.75,805.5,325,1633.5,3122.75,66825,1098.5,85925,36025
20.06.2021,19:45:00,20:00:00,1038.25,5945,177,644.5,636.5,325,1633.25,3137.25,70475,1101,9225,369
20.06.2021,20:00:00,20:15:00,1041.5,57125,16925,686.75,482.5,3275,1632.5,3197,749,1126,945,3715
20.06.2021,20:15:00,20:30:00,1041.75,573,176,705.25,343.25,3275,1632.75,3224.75,75875,1127,9415,370
20.06.2021,20:30:00,20:45:00,1042.75,59725,18125,716,223,3275,1633.25,3244,76675,1122.75,913,36225
20.06.2021,20:45:00,21:00:00,1041.25,59875,17875,727.5,136.25,3275,1633.25,3260.75,76875,1130,91925,36275
20.06.2021,21:00:00,21:15:00,1039.75,60275,187,787.75,77.25,3275,1633,3278,76575,1135.75,90925,36175
20.06.2021,21:15:00,21:30:00,1035.25,592,16925,881.5,34,3275,1633.75,3288.75,768,1136.5,8685,375
20.06.2021,21:30:00,21:45:00,1037,59375,171,923,12,3275,1635,3290.5,76825,1141.25,73325,36125
20.06.2021,21:45:00,22:00:00,1036.5,59425,205,934.5,3.5,3275,1635.75,3287.25,790,1135.75,72575,371
20.06.2021,22:00:00,22:15:00,1024,5815,19775,985.25,0.25,3275,1637,3298,795,1140.75,79725,37075
20.06.2021,22:15:00,22:30:00,1023.5,57075,18925,1123.5,0,3275,1636.75,3295.5,79975,1142.75,55825,362
20.06.2021,22:30:00,22:45:00,1018.75,57275,1905,1398.75,0,3275,1636,3292.75,80125,1137.5,464,369
20.06.2021,22:45:00,23:00:00,1019.5,5555,1925,1670.5,0,33,1634.25,3260.75,8015,1117.25,1605,36325
20.06.2021,23:00:00,23:15:00,1009.75,6005,23925,1791,0,33,1635,3274.5,772,1040.25,261,36325
20.06.2021,23:15:00,23:30:00,999.5,55125,29125,1912.25,0,3275,1636,3258.75,74575,1001.5,13325,372
20.06.2021,23:30:00,23:45:00,976,571,300,1846,0,33,1631.5,3259.25,71625,983.25,10675,374
20.06.2021,23:45:00,00:00:00,976.25,553,334,2022,0,3275,1630.5,3253.25,70525,944.75,7175,37075
21.06.2021,00:00:00,00:15:00,983.25,58275,3425,2088.25,0,33,1632.5,3257.5,70675,928.25,53,37225
21.06.2021,00:15:00,00:30:00,990.5,566,32125,2188.75,0,3275,1635,3237.75,68075,911.5,3325,3635
21.06.2021,00:30:00,00:45:00,983,587,3225,2186.75,0,3275,1639.25,3221.75,67375,895.75,2475,377
21.06.2021,00:45:00,01:00:00,979.5,58925,32775,2226.25,0,3275,1638.5,3197.25,65225,912.5,3125,376
21.06.2021,01:00:00,01:15:00,977.75,59175,32325,2202.75,0,33,1638.75,3198.25,641,955.25,55,36275
21.06.2021,01:15:00,01:30:00,978.75,58175,3025,2224.25,0,33,1639.25,3192,6445,947.75,1725,3745
21.06.2021,01:30:00,01:45:00,980.25,5755,3055,2235.5,0,33,1640,3194.25,65525,951.5,2125,36275
21.06.2021,01:45:00,02:00:00,977.75,5655,31225,2251.75,0,33,1640.75,3198.75,66425,931,1125,3745
21.06.2021,02:00:00,02:15:00,979.75,56825,3015,2270.25,0,33,1639.75,3207.25,65775,926.5,15,363
21.06.2021,02:15:00,02:30:00,974.5,5695,27075,2280.5,0,33,1638.75,3205.25,64975,967,145,37025
21.06.2021,02:30:00,02:45:00,977.75,57325,275,2196,0,33,1639.25,3210,617,961.5,215,37025
21.06.2021,02:45:00,03:00:00,975.75,56875,30975,2246,0,33,1638.75,3196.75,60575,946.75,115,3695
21.06.2021,03:00:00,03:15:00,977,57075,35025,2333.75,0,33,1640.75,3135.5,55525,901.25,12,369
21.06.2021,03:15:00,03:30:00,975.25,5705,391,2327.5,0,33,1641,3098.25,55725,899.75,12,37225
21.06.2021,03:30:00,03:45:00,979.75,56925,44825,2351.25,0,33,1641.25,3097.25,55675,901.25,12,372
21.06.2021,03:45:00,04:00:00,979,5665,4755,2439,0,33,1640.75,3081,549,898.25,9,36275
21.06.2021,04:00:00,04:15:00,982.5,5865,46275,2493.25,0,33,1642,3134,550,886.25,1875,37375
21.06.2021,04:15:00,04:30:00,984.5,595,46125,2504,0,33,1642,3146.5,56325,893.75,1875,3625
21.06.2021,04:30:00,04:45:00,984,616,435,2464.75,0.5,33,1642.5,3144.75,5885,886.25,375,37075
21.06.2021,04:45:00,05:00:00,980.75,6075,39775,2450,3.75,33,1643,3188,6035,892.75,5025,3705
21.06.2021,05:00:00,05:15:00,990.75,59025,359,2451.25,24.5,33,1642,3254.75,64175,991.25,3375,36225
21.06.2021,05:15:00,05:30:00,993.25,56275,3465,2437,42,33,1642.5,3314.5,6665,1052.75,1575,371
21.06.2021,05:30:00,05:45:00,995,5715,3475,2440.5,79.75,33,1643.75,3356.5,72175,1076,35,3615
21.06.2021,05:45:00,06:00:00,999.5,6025,3605,2461.75,160.75,33,1644,3361,7635,1078.5,325,3615
