Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
19.05.2023,13:00:00,13:15:00,1061,531,12425,1922.5,7320,2825,0,1221.75,335,717.75,1875,30225
19.05.2023,13:15:00,13:30:00,1059.25,517,12425,1870,7276,28,0,1216.25,33425,717.25,1175,302
19.05.2023,13:30:00,13:45:00,1060,51375,120,1832.25,7156,2825,0,1219.5,336,709.25,1875,303
19.05.2023,13:45:00,14:00:00,1056.75,5055,131,1771.5,7055,2825,0,1204.25,33675,702.5,135,300
19.05.2023,14:00:00,14:15:00,1060.25,54375,142,1840.25,6925,2825,0,1230.25,3355,705,2475,30075
19.05.2023,14:15:00,14:30:00,1062,520,15175,1941.75,6768,2825,0,1216.75,33725,709.25,1325,3005
19.05.2023,14:30:00,14:45:00,1062.75,546,157,1987,6611.25,28,0,1209.25,337,710.75,725,301
19.05.2023,14:45:00,15:00:00,1063,539,167,2033.25,6449.5,28,0,1205,3385,709.25,2175,3015
19.05.2023,15:00:00,15:15:00,1057.75,527,1855,2106.5,6241.75,28,0,1212,33975,713,56,30125
19.05.2023,15:15:00,15:30:00,1061,5185,19575,2230,6046,28,0,1215.25,33975,715.75,40,2995
19.05.2023,15:30:00,15:45:00,1061.5,51675,20325,2355.25,5748.75,28,0,1213.5,340,721.5,215,29925
19.05.2023,15:45:00,16:00:00,1062.75,51625,22125,2450.5,5452.5,28,0,1213.5,34025,717.5,155,2985
19.05.2023,16:00:00,16:15:00,1070,51925,2365,2444,5198.75,28,0,1212,34025,728.75,1175,299
19.05.2023,16:15:00,16:30:00,1076.75,519,25025,2534.25,4888.25,28,0,1214.5,33925,746.25,345,29875
19.05.2023,16:30:00,16:45:00,1077.25,526,25625,2634.5,4561.25,28,0,1237.25,33925,754.5,515,29825
19.05.2023,16:45:00,17:00:00,1081.75,516,2585,2771.5,4242.5,28,0,1246,340,778,4075,29975
19.05.2023,17:00:00,17:15:00,1093.75,50975,27225,2949.25,3931,28,0,1251,34125,777.5,63,29975
19.05.2023,17:15:00,17:30:00,1096.5,50925,29725,3033.75,3584.5,28,0,1292,34125,840.5,63,300
19.05.2023,17:30:00,17:45:00,1101.5,5245,29425,3126.25,3249.75,28,0,1318.5,34125,909,14725,30025
19.05.2023,17:45:00,18:00:00,1106,507,3075,3161.5,2914.25,28,0,1360.5,34375,966.25,3595,29975
19.05.2023,18:00:00,18:15:00,1122.5,502,352,3189.5,2580.5,28,0,1391.25,34525,1012,239,29825
19.05.2023,18:15:00,18:30:00,1133.25,51375,403,3245,2251.5,28,0,1412.75,3455,1079.75,3945,2995
19.05.2023,18:30:00,18:45:00,1138.5,50775,457,3281,1935.25,28,0,1420.5,345,1087.75,7405,298
19.05.2023,18:45:00,19:00:00,1143,55175,512,3319.25,1634.5,28,0,1457.5,345,1092.5,86225,29925
19.05.2023,19:00:00,19:15:00,1148.25,52375,55975,3274.25,1336.25,28,0,1419.75,36325,1194.25,,2985
19.05.2023,19:15:00,19:30:00,1152.5,5365,6415,3262.5,1065,28,0,1417.5,369,1210.5,,299
19.05.2023,19:30:00,19:45:00,1155.5,52225,74075,3227.25,830.75,28,0,1444.75,38025,1213.75,,2995
19.05.2023,19:45:00,20:00:00,1161,51425,8265,3166.25,619.75,28,0,1428,394,1229.25,2,29925
19.05.2023,20:00:00,20:15:00,1158,5135,8815,3143,428.75,28,0,1419.75,39275,1240.25,,29725
19.05.2023,20:15:00,20:30:00,1156.25,527,94325,3099.75,265,28,0,1424.25,3895,1238.5,,298
19.05.2023,20:30:00,20:45:00,1154.75,53525,98175,3070.75,139.5,28,0,1435.75,38875,1243.5,,29725
19.05.2023,20:45:00,21:00:00,1154.75,52725,1,3160.75,57.25,28,0,1432.25,389,1247.25,1,298
19.05.2023,21:00:00,21:15:00,1147.5,54825,,3320.75,15,28,0,1429.5,38925,1216.25,,2965
19.05.2023,21:15:00,21:30:00,1144.5,534,,3431.75,2.25,28,0,1427.25,38575,1221.5,,29425
19.05.2023,21:30:00,21:45:00,1138.5,5005,,3508.25,0.25,28,0,1425.75,36825,1215,,29725
19.05.2023,21:45:00,22:00:00,1137.5,5025,,3622.25,0,28,0,1412.5,363,1180,,299
19.05.2023,22:00:00,22:15:00,1127,55125,1,3699,0,2825,0,1436.75,35125,1237,,298
19.05.2023,22:15:00,22:30:00,1121.5,54575,1,3814,0,2825,0,1425.5,350,1191,,2985
19.05.2023,22:30:00,22:45:00,1118.25,55325,98175,3895.5,0,2825,0,1389.75,34925,1134.75,,29475
19.05.2023,22:45:00,23:00:00,1116.25,52775,93175,3956.75,0,2825,0,1312.75,34825,1068,,2935
19.05.2023,23:00:00,23:15:00,1100,5145,9005,3991.5,0,2825,0,1299,33975,1013.5,,295
19.05.2023,23:15:00,23:30:00,1095,50125,86625,3983,0,2825,0,1296.25,33825,1001.5,89725,295
19.05.2023,23:30:00,23:45:00,1092.5,50675,81725,3956,0,2825,0,1241.25,332,972.5,770,296
19.05.2023,23:45:00,00:00:00,1088.75,5085,77325,3960.25,0,2825,0,1236.5,3305,970,6425,29825
20.05.2023,00:00:00,00:15:00,1076,513,739,3918.25,0,2825,0,1222.75,28525,848,5075,2995
20.05.2023,00:15:00,00:30:00,1074.25,5105,701,3846.5,0,2825,0,1220.25,28525,837.5,36775,29825
20.05.2023,00:30:00,00:45:00,1075.5,505,6655,3772,0,2825,0,1207,28375,787,2585,2975
20.05.2023,00:45:00,01:00:00,1074,5125,6125,3686.75,0,2825,0,1163.5,2835,786.75,1755,29825
20.05.2023,01:00:00,01:15:00,1065.25,52325,5765,3629.75,0,2825,0,1118.5,28025,792.5,18525,29625
20.05.2023,01:15:00,01:30:00,1065.5,52275,546,3578.5,0,2825,0,1102.25,28025,766.5,22675,295
20.05.2023,01:30:00,01:45:00,1067,53025,51825,3551,0,2825,0,1113.75,27975,768.25,14525,2955
20.05.2023,01:45:00,02:00:00,1069,53225,501,3527.5,0,2825,0,1100,27875,747.75,8875,29675
20.05.2023,02:00:00,02:15:00,1062.25,51525,5095,3500.25,0,2825,0,1089,279,710.75,12625,29725
20.05.2023,02:15:00,02:30:00,1064.25,51675,5135,3469.75,0,2825,0,1086.75,2765,669.5,7375,29825
20.05.2023,02:30:00,02:45:00,1064.75,52175,517,3394.5,0,2825,0,1084.25,27625,658,56,29625
20.05.2023,02:45:00,03:00:00,1065,50825,51375,3348.25,0,2825,0,1090,27625,660.25,75,29625
20.05.2023,03:00:00,03:15:00,1057.5,51175,516,3328,0,2825,0,1092.75,2765,641.75,2575,29775
20.05.2023,03:15:00,03:30:00,1060,5065,5255,3316.5,0,2825,0,1095.25,27575,627.75,2225,2995
20.05.2023,03:30:00,03:45:00,1058,5085,5045,3327.25,0,2825,0,1095.5,2765,629.5,3375,3005
20.05.2023,03:45:00,04:00:00,1057,50925,48975,3333.5,0,2825,0,1088.25,27625,625.25,365,29975
20.05.2023,04:00:00,04:15:00,1056.75,506,46175,3366,0,2825,0,1093,27875,629.5,6325,299
20.05.2023,04:15:00,04:30:00,1061.25,50675,44575,3391.75,0,2825,0,1080,278,626.5,11825,2995
20.05.2023,04:30:00,04:45:00,1062,50725,4415,3381.75,0,285,0,1086.25,27775,633.25,1315,299
20.05.2023,04:45:00,05:00:00,1062,50475,4465,3397.5,1,285,0,1087.25,2795,636.5,13275,29925
20.05.2023,05:00:00,05:15:00,1067.75,510,4625,3409,2.5,2825,0,1086.75,27675,632.5,2115,29675
20.05.2023,05:15:00,05:30:00,1070,50525,4875,3473.5,14.75,265,0,1085.5,27725,631,143,29675
20.05.2023,05:30:00,05:45:00,1070.75,5015,50225,3540.25,49.75,265,0,1078.5,27675,641.25,16575,29675
20.05.2023,05:45:00,06:00:00,1075.25,5035,52575,3569,126.75,265,0,1078.75,276,634.25,1185,2965
20.05.2023,06:00:00,06:15:00,1088.5,51925,53725,3635.75,246.25,265,0,1078,27475,627.25,7525,29475
20.05.2023,06:15:00,06:30:00,1091.5,5115,536,3607,404,265,0,1079.5,274,634,86,295
20.05.2023,06:30:00,06:45:00,1092.75,49725,5455,3540.5,591.75,265,0,1083.75,2735,627,102,29375
20.05.2023,06:45:00,07:00:00,1093.25,5125,57275,3379.75,822.5,2675,0,1085.5,27575,624.25,13575,2945
20.05.2023,07:00:00,07:15:00,1097.5,49925,5885,3209.5,1089,27,0,1088,2785,626,24125,29525
20.05.2023,07:15:00,07:30:00,1101,510,58825,2989,1387.25,2725,0,1084.5,27925,628,28975,295
20.05.2023,07:30:00,07:45:00,1103,5105,59325,2754.75,1708.5,2725,0,1087,280,625.5,395,295
20.05.2023,07:45:00,08:00:00,1108.25,5035,60775,2632.75,2066.5,2725,0,1096.25,28125,629,376,29425
20.05.2023,08:00:00,08:15:00,1102.25,50875,59925,2561.25,2444.25,2725,0,1107.5,283,620.25,57325,2955
20.05.2023,08:15:00,08:30:00,1099.5,49475,59325,2554,2842,2725,0,1053,284,604.75,34475,295
20.05.2023,08:30:00,08:45:00,1096.25,49875,58575,2573.75,3223.5,27,0,1057.25,28425,613.5,326,29425
20.05.2023,08:45:00,09:00:00,1096,50025,59125,2624.75,3602,27,0,1065.5,283,619.25,10125,293
20.05.2023,09:00:00,09:15:00,1089.25,51375,5865,2684,3967.5,27,0,1046.5,272,644.25,27625,29325
20.05.2023,09:15:00,09:30:00,1088.25,5025,574,2829,4309,27,0,1043,2695,643.75,6975,2945
20.05.2023,09:30:00,09:45:00,1082.75,50525,57075,2971.75,4682.75,27,0,1038.5,271,641.75,3,29475
20.05.2023,09:45:00,10:00:00,1083.75,50625,5715,3096,5013.75,2675,0,1041.25,27075,633.5,3,295
20.05.2023,10:00:00,10:15:00,1077.75,52825,53375,3244,5334.75,2675,0,1041.75,272,604.75,9075,2995
20.05.2023,10:15:00,10:30:00,1074,49725,5455,3377.5,5614,2675,0,1044.5,27225,590.75,1225,29825
20.05.2023,10:30:00,10:45:00,1071,50275,56075,3466.25,5854.75,2675,0,1039.75,2735,590.25,2,29775
20.05.2023,10:45:00,11:00:00,1068.75,5005,574,3424.25,6013,2675,0,1032.5,33075,585.75,195,2975
20.05.2023,11:00:00,11:15:00,1059.75,51875,58475,3357.5,6236.25,265,0,1036,32925,567.5,175,2965
20.05.2023,11:15:00,11:30:00,1060.5,5165,6035,3392,6407.75,265,0,1038.25,32925,568.25,175,29725
20.05.2023,11:30:00,11:45:00,1056.75,497,614,3424,6569.5,265,0,1055.75,32975,561.25,5,29675
20.05.2023,11:45:00,12:00:00,1055.5,496,633,3361.25,6648,265,0,1087.5,3285,559.25,25,29725
20.05.2023,12:00:00,12:15:00,1049,514,64425,3091,6728,265,0,1092,328,556,25,29625
20.05.2023,12:15:00,12:30:00,1050.75,5065,65375,2979.75,6800.25,2625,0,1072.75,3295,560,25,29725
20.05.2023,12:30:00,12:45:00,1049.25,5075,6635,2975.5,6847.5,2625,0,1047.5,330,560.75,0,297
20.05.2023,12:45:00,13:00:00,1051.25,50725,6765,2902,6847.25,2625,0,1031.25,33125,552.25,1,29725
20.05.2023,13:00:00,13:15:00,1049.5,51025,69525,2827.75,6901.5,26,0,1028.5,33225,554,175,294
20.05.2023,13:15:00,13:30:00,1049.25,5105,67075,2804.75,6865.25,26,0,1036.5,3345,553.25,15,29375
20.05.2023,13:30:00,13:45:00,1046.5,509,6775,2884,6830,26,0,1037.25,3345,562,1,29225
20.05.2023,13:45:00,14:00:00,1046.25,52875,6945,2902.75,6796.5,26,0,1045.5,332,560.25,2,29325
20.05.2023,14:00:00,14:15:00,1045.5,53825,686,3068,6733.75,26,0,1033.75,318,557.5,275,293
20.05.2023,14:15:00,14:30:00,1046.75,501,70675,3142.5,6636.75,26,0,1043.5,3185,560.5,0,2925
20.05.2023,14:30:00,14:45:00,1045.75,4985,72125,3189.5,6491.75,2575,0,1050.5,3235,568.25,0,29125
20.05.2023,14:45:00,15:00:00,1048.25,5085,747,3232.75,6353.25,2575,0,1051,3235,566.25,0,292
20.05.2023,15:00:00,15:15:00,1050.5,50075,77175,3222.75,6215.5,2575,0,1039.5,3225,576.5,25,293
20.05.2023,15:15:00,15:30:00,1055,495,78975,3258.5,6020.5,2575,0,1045.25,319,580.5,5,293
20.05.2023,15:30:00,15:45:00,1056,51075,7905,3217.5,5860.25,2575,0,1043.75,32125,574.5,1,2935
20.05.2023,15:45:00,16:00:00,1057.75,502,804,3313.25,5655.5,2575,0,1045.5,3215,568.25,175,29325
20.05.2023,16:00:00,16:15:00,1063,49425,9735,3237.5,5408.5,2575,0,1045.25,32075,575.75,325,298
20.05.2023,16:15:00,16:30:00,1063.75,510,980,3351.5,5167.5,2575,0,1040.5,318,578.25,125,29875
20.05.2023,16:30:00,16:45:00,1064,5065,,3524.25,4913,2575,0,1043.75,31975,582.75,15,29775
20.05.2023,16:45:00,17:00:00,1068,5075,,3690,4570,2575,0,1041.25,32025,579.5,175,299
20.05.2023,17:00:00,17:15:00,1059,51075,,3777,4222.25,2575,0,1040.5,3275,613.75,2375,29875
20.05.2023,17:15:00,17:30:00,1069.25,49525,,3858.5,3848.25,2575,0,1039.75,32775,636.25,3225,298
20.05.2023,17:30:00,17:45:00,1082.75,4985,,4064,3456.5,2575,0,1038.25,329,641.25,415,29625
20.05.2023,17:45:00,18:00:00,1083.75,50125,1,4318.5,3069,2575,0,1041.25,330,634,97,2965
20.05.2023,18:00:00,18:15:00,1100,48675,,4153.5,2668.5,2575,0,1035,3355,688.25,1965,2975
20.05.2023,18:15:00,18:30:00,1109.5,48575,,4078.75,2292.75,26,0,1050.25,33375,719.25,200,30375
20.05.2023,18:30:00,18:45:00,1113.25,51225,,4189.5,1931.5,26,0,1066.75,3325,774.5,34275,305
20.05.2023,18:45:00,19:00:00,1116.75,49375,,4170,1597.5,26,0,1084.75,33125,779.5,733,3085
20.05.2023,19:00:00,19:15:00,1125.25,48375,,4089.5,1285,26,0,1107,32875,786.5,5245,31075
20.05.2023,19:15:00,19:30:00,1134.25,495,1,3954,1006.25,26,0,1108,328,796.25,98375,310
20.05.2023,19:30:00,19:45:00,1140,513,1,3820.75,777.75,26,0,1107,328,814.5,1,30875
20.05.2023,19:45:00,20:00:00,1139.25,5175,,3668.5,583.25,26,0,1115.75,32825,821.5,,30875
20.05.2023,20:00:00,20:15:00,1140.5,49175,,3557.75,401,26,0,1151.25,32125,841.75,,3105
20.05.2023,20:15:00,20:30:00,1143,49825,,3435.25,244.75,26,0,1173.25,3215,850.25,,311
20.05.2023,20:30:00,20:45:00,1140.5,5075,97075,3349.75,126,2625,0,1195,320,849.75,,3065
20.05.2023,20:45:00,21:00:00,1144.5,5165,95675,3294,47.5,2625,0,1176.25,3195,843.75,,3075
20.05.2023,21:00:00,21:15:00,1142.25,51825,93975,3357.5,10.75,2625,0,1184,32325,854.75,,30875
20.05.2023,21:15:00,21:30:00,1141,50675,908,3378.5,2,2625,0,1205,33575,858.5,2,30925
20.05.2023,21:30:00,21:45:00,1139,50725,89975,3378,0.5,2625,0,1219.5,3405,914.5,,30825
20.05.2023,21:45:00,22:00:00,1138.5,503,8855,3432,0,2625,0,1227.5,3615,910.5,,30625
20.05.2023,22:00:00,22:15:00,1125.5,5165,82675,3406.75,0,265,0,1261.5,37675,856.75,,3055
20.05.2023,22:15:00,22:30:00,1122.75,49675,7705,3377,0,265,0,1258,3805,858.25,1,30475
20.05.2023,22:30:00,22:45:00,1118.75,48775,746,3402.5,0,265,0,1253.25,38525,866.25,,3055
20.05.2023,22:45:00,23:00:00,1117.5,48475,73175,3390.5,0,265,0,1272.25,38525,858.5,1,304
20.05.2023,23:00:00,23:15:00,1105.25,502,7245,3384.75,0,265,0,1210.25,375,843.75,1,30475
20.05.2023,23:15:00,23:30:00,1102.75,49375,723,3373.25,0,265,0,1180.75,37375,826.75,1,30725
20.05.2023,23:30:00,23:45:00,1098.25,491,70375,3365.5,0,265,0,1166.25,38825,818.25,,30525
20.05.2023,23:45:00,00:00:00,1095.75,4915,68425,3385.75,0,265,0,1151,3915,816.5,78475,30675
21.05.2023,00:00:00,00:15:00,1075.25,515,673,3396.5,0,265,0,1149.5,3865,690.5,64675,307
21.05.2023,00:15:00,00:30:00,1073.25,49725,67625,3398.25,0,265,0,1126,39175,679,57925,304
21.05.2023,00:30:00,00:45:00,1070,483,68925,3336,0,265,0,1100.5,40075,673,52625,30725
21.05.2023,00:45:00,01:00:00,1068.5,48125,707,3263.5,0,265,0,1080.25,409,636.25,49675,30625
21.05.2023,01:00:00,01:15:00,1063.25,4975,70825,3206,0,2675,0,1086.5,4395,637.25,6265,30175
21.05.2023,01:15:00,01:30:00,1060.75,473,69725,3190.25,0,2675,0,1142.5,47525,626.5,5985,30525
21.05.2023,01:30:00,01:45:00,1062.25,4885,6825,3195,0,2675,0,1181.25,47875,619.25,54025,30425
21.05.2023,01:45:00,02:00:00,1060.5,4825,66575,3194.25,0,2675,0,1138,4825,612.25,40125,30475
21.05.2023,02:00:00,02:15:00,1054,5175,64875,3196.25,0,2675,0,1090.25,48525,611,36775,3065
21.05.2023,02:15:00,02:30:00,1054.5,51475,6285,3183,0,2675,0,1084,4725,611.5,28275,307
21.05.2023,02:30:00,02:45:00,1054.25,50775,616,3160,0,2675,0,1071.75,4765,615.75,2615,3065
21.05.2023,02:45:00,03:00:00,1055,5095,5885,3144.5,0,2675,0,1066.5,47925,616.75,2805,30475
21.05.2023,03:00:00,03:15:00,1050,49925,57225,3117.75,0,2675,0,1081,4795,614.25,18825,30325
21.05.2023,03:15:00,03:30:00,1049.75,4875,555,3111.5,0,2675,0,1068,4745,613,12675,30475
21.05.2023,03:30:00,03:45:00,1047.75,484,5345,3115,0,2675,0,1061.5,47325,615,1085,30575
21.05.2023,03:45:00,04:00:00,1048,49125,53375,3087.75,0,2675,0,1075.25,4645,613.25,1425,30775
21.05.2023,04:00:00,04:15:00,1047,48225,53875,3056.25,0,2675,0,1070.25,45075,617.5,1455,307
21.05.2023,04:15:00,04:30:00,1049.75,483,5415,3029,0,2675,0,1063.25,44875,618.25,152,306
21.05.2023,04:30:00,04:45:00,1049,4835,52575,3006.5,0,27,0,1068.25,447,613.5,118,307
21.05.2023,04:45:00,05:00:00,1050.75,505,50175,3001,0.75,27,0,1092,4475,610.5,9225,30725
21.05.2023,05:00:00,05:15:00,1057,517,47425,2987,3.5,27,0,1073.75,44975,612.5,7525,306
21.05.2023,05:15:00,05:30:00,1059,48625,485,2960.75,21,27,0,1072.75,4485,615,735,302
21.05.2023,05:30:00,05:45:00,1059.25,48325,4855,2941.25,62.75,27,0,1077.5,448,614,4925,303
21.05.2023,05:45:00,06:00:00,1061.75,48475,4915,2892.25,147.75,2675,0,1089.5,447,611.25,65,305
21.05.2023,06:00:00,06:15:00,1071.75,494,50175,2839.5,287,2675,0,1110,4555,602.75,8475,3055
21.05.2023,06:15:00,06:30:00,1075.25,493,5115,2761.25,473,2675,0,1108,45575,597.5,6925,3045
21.05.2023,06:30:00,06:45:00,1075.5,49225,5245,2644,695.5,2675,0,1108,45475,596,56,30425
21.05.2023,06:45:00,07:00:00,1081.25,5035,5355,2493.5,956,2675,0,1091.75,45575,587.75,305,30525
21.05.2023,07:00:00,07:15:00,1082.25,51025,520,2299.25,1244.5,2675,0,1100.75,4685,622.5,125,30575
21.05.2023,07:15:00,07:30:00,1081.25,51275,50675,2084.5,1553.5,2675,0,1116,46925,635.75,14825,3065
21.05.2023,07:30:00,07:45:00,1082,51325,50075,1872,1889.5,2675,0,1110,469,630.25,20025,30725
21.05.2023,07:45:00,08:00:00,1085.75,4905,475,1658,2250.25,2675,0,1098.5,471,638.5,214,30675
21.05.2023,08:00:00,08:15:00,1086,49375,46275,1475.75,2643.75,265,0,1098.5,4745,599.25,2195,30825
21.05.2023,08:15:00,08:30:00,1086.75,49375,45825,1332,3051.75,265,0,1114,4745,586.5,1025,30875
21.05.2023,08:30:00,08:45:00,1086.25,51425,44275,1203.5,3474,265,0,1117.75,47425,598,745,30725
21.05.2023,08:45:00,09:00:00,1087.75,53725,425,1106,3908.5,265,0,1110,4725,600.25,17075,303
21.05.2023,09:00:00,09:15:00,1077.75,52625,40725,1036.5,4350.25,265,0,1145.5,47675,591,4045,305
21.05.2023,09:15:00,09:30:00,1074.75,50675,397,996.25,4810.5,265,0,1143.75,473,588,13575,306
21.05.2023,09:30:00,09:45:00,1076,507,42325,961,5206.5,265,0,1118.5,477,592,10125,30175
21.05.2023,09:45:00,10:00:00,1075.5,50525,4335,956.5,5637,265,0,1085.75,481,588,8975,303
21.05.2023,10:00:00,10:15:00,1064.5,50175,4295,966,6011.25,2625,0,1043.5,453,574.25,21,307
21.05.2023,10:15:00,10:30:00,1063.5,499,4285,992.75,6357.5,2625,0,1034,43275,575.75,14,305
21.05.2023,10:30:00,10:45:00,1059.5,4985,44375,1043.25,6725.5,2625,0,1034.75,43375,570.25,125,30325
21.05.2023,10:45:00,11:00:00,1058.75,49675,4725,1070.5,7044.75,26,0,1036.75,4325,568,1,3045
21.05.2023,11:00:00,11:15:00,1053,498,41875,1164.75,7359,26,0,1040.75,43125,561.75,2,30625
21.05.2023,11:15:00,11:30:00,1051.75,4945,43175,1252.75,7599.25,25,0,1036,43275,563.5,375,30575
21.05.2023,11:30:00,11:45:00,1048.5,488,40125,1318.5,7783.25,25,0,1045,43025,566.75,125,304
21.05.2023,11:45:00,12:00:00,1049.25,48825,400,1356.75,7939.25,2475,0,1033.25,431,558.5,25,30475
21.05.2023,12:00:00,12:15:00,1040.25,48325,33775,1326.5,8058.5,2475,0,1043,431,553.25,5,30475
21.05.2023,12:15:00,12:30:00,1039.75,478,31375,1360.25,8156.25,2475,0,1036.5,4315,561.25,5,30525
21.05.2023,12:30:00,12:45:00,1035.5,45525,32675,1436.25,8191,2475,0,1042,43025,565,45,306
21.05.2023,12:45:00,13:00:00,1033.75,445,3515,1465.5,8196.5,2475,0,1040.5,428,564.5,5,30575
21.05.2023,13:00:00,13:15:00,1032,40925,423,1529.25,8175.25,2475,0,1041.75,4285,569,5,30575
21.05.2023,13:15:00,13:30:00,1030.75,40125,4205,1634,8140.25,2475,0,1062.5,42675,576.75,5,30625
21.05.2023,13:30:00,13:45:00,1028,40675,3795,1542,8077.25,245,0,1071.75,42725,581,15,30625
21.05.2023,13:45:00,14:00:00,1030.25,410,3735,1472.75,7957,245,0,1054.75,42525,575.5,2,305
21.05.2023,14:00:00,14:15:00,1023,405,33775,1462,7806.75,245,0,1039.5,43975,576,25,30375
21.05.2023,14:15:00,14:30:00,1028,40425,347,1487.5,7675.75,245,0,1034.75,42175,579.5,0,3035
21.05.2023,14:30:00,14:45:00,1030.5,40775,34925,1546.75,7549.25,245,0,1035.5,42375,580.5,75,30325
21.05.2023,14:45:00,15:00:00,1031.25,416,38825,1600.25,7328.75,245,0,1037.25,42425,578.25,2,3035
21.05.2023,15:00:00,15:15:00,1031.25,4075,385,1761.25,7135.5,245,0,1040,42575,577.5,1,30325
21.05.2023,15:15:00,15:30:00,1030,4295,382,1851.75,6881.25,245,0,1063.75,426,579,125,3025
21.05.2023,15:30:00,15:45:00,1029.75,433,41825,1988.25,6663.5,245,0,1086.5,425,579.5,0,3025
21.05.2023,15:45:00,16:00:00,1030.25,43175,459,2087.5,6348.75,245,0,1109,426,579.5,0,3025
21.05.2023,16:00:00,16:15:00,1034.5,44775,593,2467.5,6021.25,245,0,1122.25,42825,594.75,0,30275
21.05.2023,16:15:00,16:30:00,1039.25,4675,6065,2827,5632,245,0,1133.5,4295,601.5,0,30175
21.05.2023,16:30:00,16:45:00,1045.75,47775,6165,2892,5263.75,245,0,1180,4405,592.75,75,29875
21.05.2023,16:45:00,17:00:00,1052.25,47975,66675,2922,4899.5,25,0,1223,45925,594.5,4,30375
21.05.2023,17:00:00,17:15:00,1062.5,475,9095,3001,4527.25,2525,0,1277,4785,597.75,1,303
21.05.2023,17:15:00,17:30:00,1057.5,482,1,3052.5,4124.5,255,0,1343,49175,617,175,304
21.05.2023,17:30:00,17:45:00,1062.25,47875,,3063.25,3714.5,255,0,1411.5,49825,654.5,1625,30375
21.05.2023,17:45:00,18:00:00,1066.25,490,,3041,3272.75,255,0,1406.5,4995,685.25,135,30475
21.05.2023,18:00:00,18:15:00,1080.5,47675,,3005.5,2847.25,255,0,1319,50175,678,235,30475
21.05.2023,18:15:00,18:30:00,1082.25,49375,,2970,2454.5,255,0,1277.25,50125,678.25,6575,305
21.05.2023,18:30:00,18:45:00,1091.25,5095,,2951,2067.25,255,0,1265.25,50325,682.5,35675,3045
21.05.2023,18:45:00,19:00:00,1097.5,5065,,2864.5,1701,255,0,1293.25,5035,683.75,7555,3045
21.05.2023,19:00:00,19:15:00,1105.25,47075,,2804.75,1363,255,0,1338.25,50075,722.5,2585,305
21.05.2023,19:15:00,19:30:00,1108.75,50475,,2801.5,1066.75,255,0,1387.25,51175,772.25,432,305
21.05.2023,19:30:00,19:45:00,1113,5065,1,2815.75,814.5,2575,0,1407.25,536,803,805,304
21.05.2023,19:45:00,20:00:00,1114.25,5045,,2875.75,610.5,2575,0,1445.5,54975,801.5,95675,306
21.05.2023,20:00:00,20:15:00,1115,502,,2983.5,426.5,2575,0,1483.75,5445,838.5,69125,30625
21.05.2023,20:15:00,20:30:00,1115.5,50125,,3077.25,269.75,2575,0,1507.25,5465,841.5,649,30625
21.05.2023,20:30:00,20:45:00,1114.5,50075,,3212.5,143.5,26,0,1520.75,5455,840.5,59575,30675
21.05.2023,20:45:00,21:00:00,1116.75,50175,,3354.75,56.5,26,0,1527.75,547,856,58775,3055
21.05.2023,21:00:00,21:15:00,1109.5,50125,,3493,13,26,0,1537.75,54675,877,4705,30625
21.05.2023,21:15:00,21:30:00,1106.75,49775,,3571.5,2.5,26,0,1534.25,54675,903.5,426,308
21.05.2023,21:30:00,21:45:00,1103.75,50175,,3642.25,0.25,26,0,1540.5,5455,903.5,43725,30825
21.05.2023,21:45:00,22:00:00,1101.5,499,,3757.25,0,26,0,1533.25,54675,904,32425,30775
21.05.2023,22:00:00,22:15:00,1094.75,51475,,3776.25,0,2625,0,1546.5,5435,881.75,84375,3085
21.05.2023,22:15:00,22:30:00,1091.25,52275,1,3833.75,0,2625,0,1547.75,542,904.5,676,309
21.05.2023,22:30:00,22:45:00,1090.75,51925,,3870,0,2625,0,1527,541,909.75,6175,306
21.05.2023,22:45:00,23:00:00,1085.75,492,,3935,0,2625,0,1504.5,53525,911,462,310
21.05.2023,23:00:00,23:15:00,1071.75,496,,3958.25,0,2625,0,1451.25,510,874,39575,30975
21.05.2023,23:15:00,23:30:00,1066.75,496,,3901.5,0,265,0,1404,4855,856.5,359,310
21.05.2023,23:30:00,23:45:00,1064.5,482,1,3809.75,0,265,0,1408.75,47125,825,2115,309
21.05.2023,23:45:00,00:00:00,1062,48025,,3773,0,265,0,1352.25,451,818,12925,30875
22.05.2023,00:00:00,00:15:00,1037.75,50125,1,3692.75,0,265,0,1313.5,433,750,2425,308
22.05.2023,00:15:00,00:30:00,1032.75,4845,,3611.5,0,265,0,1249.5,4225,717,23075,30775
22.05.2023,00:30:00,00:45:00,1032,4865,,3557.75,0,2675,0,1245.75,41725,713.75,23425,30625
22.05.2023,00:45:00,01:00:00,1031.5,49975,,3483.5,0,2675,0,1229,42125,709.75,2675,30575
22.05.2023,01:00:00,01:15:00,1024.5,496,,3404,0,2675,0,1161.75,43025,718.5,18925,30775
